code,underlying,trading_date,datetime,pre_close,open,high,low,close,limit_up,limit_down,volume,turnover,pct,adj,vwap,mv_A_free_float,not_abnormal,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,sma_5,sma_10,sma_7,open_pct,lowest_30,volume_ratio_5,body_ratio,upper_shadow_ratio,lower_shadow_ratio,candle_direction,prev_limit_status,prev_sma_7,prev_sma_10,prev_sma_5,pre_volume_ratio_5,pre_pct,pre_body_ratio,pre_upper_shadow_ratio,pre_lower_shadow_ratio,pre_candle_direction,code_right,buy_date,buy_price,sell_date,sell_price,profit,holding_days,trading_date_right
SZSE.002245,stock,2021-05-13,2021-05-13T16:00:00.000+0800,13.6,13.24,13.67,13.01,13.39,14.96,12.24,34033792.0,454354848.0,-1.54,13.893022537231445,13.35,10917155541.11,1,false,false,true,断板,断板,断板,1天1板,13.466,12.87,13.239999999999998,-2.6470588235294077,10.55,0.6071874130710833,0.22727272727272776,0.4242424242424232,0.34848484848484906,1,断板,13.082857142857142,12.699,13.388,0.7291904189927926,0.44,0.08823529411764759,0.661764705882353,0.24999999999999933,1,SZSE.002245,2021-05-13 09:30,13.24,2021-05-14 11:28:00,13.79,4.091604844830542,1.49,2021-05-13
SZSE.002532,stock,2021-05-13,2021-05-13T16:00:00.000+0800,12.3,11.71,11.85,11.2,11.28,13.53,11.07,57066584.0,651064512.0,-8.29,7.0146331787109375,11.41,3203108144.64,1,false,false,true,断板,断板,断板,1天1板,11.904,11.147,11.469999999999999,-4.796747967479673,8.8,0.8741622750875755,0.6615384615384635,0.2153846153846134,0.12307692307692313,-1,断板,11.35142857142857,11.076,11.776,0.9767185481301025,-2.77,0.0,0.7708333333333325,0.22916666666666755,0,SZSE.002532,2021-05-13 09:30,11.71,2021-05-14 11:28:00,11.05,-5.692809663505713,1.49,2021-05-13
SZSE.002738,stock,2021-05-13,2021-05-13T16:00:00.000+0800,32.9,31.91,32.5,31.22,31.77,36.19,29.61,13689404.0,435281920.0,-3.43,1.53007972240448,31.8,6295159386.63,1,false,false,true,断板,断板,断板,1天1板,32.842,32.154,32.80714285714286,-3.00911854103343,21.14,0.6675876233248709,0.10937500000000035,0.4609374999999995,0.42968750000000017,-1,断板,32.70285714285715,31.972,33.03,0.7187575020825477,-1.53,0.2488038277511977,0.17224880382775093,0.5789473684210514,-1,SZSE.002738,2021-05-13 09:30,31.91,2021-05-14 11:28:00,32.21,0.87959823272073,1.49,2021-05-13
SHSE.600200,stock,2021-05-14,2021-05-14T16:00:00.000+0800,8.68,8.45,8.59,8.2,8.29,9.55,7.81,81633000.0,681406080.0,-4.49,11.050467491149902,8.35,4887726550.299999,1,false,false,true,断板,断板,断板,1天1板,8.235999999999999,7.824,8.078571428571427,-2.649769585253461,5.23,0.7782302738697896,0.41025641025641,0.3589743589743599,0.23076923076923006,-1,断板,8.007142857142856,7.656000000000001,8.136,1.2341813926879734,4.08,0.29069767441860483,0.45348837209302423,0.25581395348837094,1,SHSE.600200,2021-05-14 09:30,8.45,2021-05-17 11:28:00,7.97,-5.737048116334309,1.49,2021-05-14
SHSE.600744,stock,2021-05-14,2021-05-14T16:00:00.000+0800,6.48,6.28,6.75,6.2,6.21,7.13,5.83,202414896.0,1300775680.0,-4.17,4.026995658874512,6.43,3909642585.75,1,false,false,true,断板,断板,断板,4天3板,6.29,5.656000000000001,6.001428571428571,-3.0864197530864224,4.61,0.8729124334679227,0.12727272727272784,0.8545454545454544,0.0181818181818178,-1,断板,5.7871428571428565,5.524,6.1240000000000006,1.1014842535986957,2.37,0.40625000000000067,0.46874999999999933,0.125,1,SHSE.600744,2021-05-14 09:30,6.28,2021-05-17 11:28:00,6.27,-0.21912216144075164,1.49,2021-05-14
SZSE.000615,stock,2021-05-14,2021-05-14T16:00:00.000+0800,26.82,26.04,26.27,24.14,24.89,29.5,24.14,101352200.0,2517393664.0,-7.2,9.084980964660645,24.84,11070308449.47,1,false,false,true,断板,断板,断板,12天6板,24.25,21.842000000000002,23.004285714285714,-2.9082774049217046,10.63,1.0383709988576548,0.5399061032863846,0.10798122065727725,0.35211267605633817,-1,炸板,22.445714285714285,20.96,23.172,1.1103063917812095,6.47,0.2,0.33846153846153837,0.4615384615384616,1,SZSE.000615,2021-05-14 09:30,26.04,2021-05-17 11:28:00,24.5,-5.970413177122121,1.49,2021-05-14
SZSE.000893,stock,2021-05-14,2021-05-14T16:00:00.000+0800,15.5,15.01,15.63,14.58,15.54,17.05,13.95,28796636.0,436209696.0,0.26,2.043193817138672,15.15,3668122920.8399997,1,false,false,true,断板,断板,断板,5天3板,14.536000000000001,13.134,13.930000000000001,-3.161290322580647,10.5,0.966207682969123,0.5047619047619039,0.08571428571428721,0.40952380952380896,1,断板,13.321428571428571,12.663,13.912,1.2358139519444051,1.84,0.05586592178770927,0.547486033519553,0.3966480446927377,1,SZSE.000893,2021-05-14 09:30,15.01,2021-05-17 11:28:00,15.08,0.4060940278875726,1.49,2021-05-14
SHSE.600185,stock,2021-05-17,2021-05-17T16:00:00.000+0800,7.55,7.35,7.65,7.12,7.37,8.31,6.8,80455504.0,589668352.0,-2.38,7.175383567810059,7.33,6930051733.99,1,false,false,true,断板,断板,断板,1天1板,7.126,6.915000000000001,6.941428571428571,-2.6490066225165587,5.66,0.9063914800586291,0.037735849056604626,0.528301886792453,0.4339622641509423,1,断板,6.868571428571428,6.881,6.95,1.6358374405894855,3.0,0.43749999999999967,0.525,0.03750000000000032,1,SHSE.600185,2021-05-17 09:30,7.35,2021-05-18 11:28:00,7.65,4.01920240254455,1.49,2021-05-17
SHSE.600200,stock,2021-05-17,2021-05-17T16:00:00.000+0800,8.29,8.0,8.08,7.48,7.85,9.12,7.46,63777556.0,500907808.0,-5.31,11.050467491149902,7.85,4628305599.5,1,false,false,true,断板,断板,断板,1天1板,8.148,7.927,8.117142857142856,-3.4981905910735724,5.23,0.6591394235288397,0.2500000000000007,0.13333333333333353,0.6166666666666657,-1,断板,8.078571428571427,7.824,8.235999999999999,0.7782302738697896,-4.49,0.41025641025641,0.3589743589743599,0.23076923076923006,-1,SHSE.600200,2021-05-17 09:30,8.0,2021-05-18 11:28:00,7.98,-0.3098320503848722,1.49,2021-05-17
SZSE.000615,stock,2021-05-17,2021-05-17T16:00:00.000+0800,24.89,24.05,25.09,23.08,24.56,27.38,22.4,72861296.0,1768497152.0,-1.33,9.084980964660645,24.27,10923534572.88,1,false,false,true,断板,断板,断板,12天6板,24.872,22.564,23.615714285714287,-3.3748493370831656,10.63,0.7842339295781738,0.2537313432835809,0.26368159203980135,0.4825870646766177,1,断板,23.004285714285714,21.842000000000002,24.25,1.0383709988576548,-7.2,0.5399061032863846,0.10798122065727725,0.35211267605633817,-1,SZSE.000615,2021-05-17 09:30,24.05,2021-05-18 11:28:00,24.46,1.6437771371291348,1.49,2021-05-17
SZSE.000718,stock,2021-05-17,2021-05-17T16:00:00.000+0800,7.47,7.28,7.98,7.1,7.91,8.22,6.72,274694880.0,2076202880.0,5.89,8.05556869506836,7.56,7485244129.37,1,false,false,true,断板,断板,断板,2天2板,7.06,6.795999999999999,6.8428571428571425,-2.5435073627844647,3.93,1.3472737412126492,0.7159090909090902,0.0795454545454548,0.20454545454545506,1,炸板,6.7128571428571435,6.57,6.7379999999999995,1.7816489838138043,2.61,0.029850746268656084,0.8059701492537314,0.16417910447761244,1,SZSE.000718,2021-05-17 09:30,7.28,2021-05-18 11:28:00,7.47,2.548342640065125,1.49,2021-05-17
SZSE.002425,stock,2021-05-17,2021-05-17T16:00:00.000+0800,10.68,10.4,10.53,9.61,9.61,11.75,9.61,92278240.0,908162432.0,-10.02,4.416706085205078,9.84,5470579518.549999,1,false,false,true,断板,断板,断板,1天1板,9.95,9.404,9.66,-2.6217228464419415,7.55,1.1334438472807054,0.8586956521739141,0.1413043478260859,0.0,-1,断板,9.544285714285715,9.307,9.855999999999998,1.7115487485077192,2.1,0.2,0.49411764705882366,0.3058823529411763,-1,SZSE.002425,2021-05-17 09:30,10.4,2021-05-18 09:30:00,9.37,-9.9578876337099,1.0,2021-05-17
SHSE.600227,stock,2021-05-18,2021-05-18T16:00:00.000+0800,3.87,3.68,3.77,3.48,3.63,4.26,3.48,126012560.0,455843616.0,-6.2,5.754664897918701,3.62,3582126235.0499997,1,false,false,true,断板,断板,断板,3天3板,3.8519999999999994,3.4659999999999997,3.6614285714285715,-4.90956072351421,2.68,1.1329070857843013,0.17241379310344918,0.31034482758620635,0.5172413793103444,-1,断板,3.5785714285714287,3.3890000000000002,3.772,1.4236292708921279,-10.0,1.0,0.0,0.0,-1,SHSE.600227,2021-05-18 09:30,3.68,2021-05-19 11:28:00,3.62,-1.6894388205277542,1.49,2021-05-18
SHSE.601878,stock,2021-05-18,2021-05-18T16:00:00.000+0800,12.88,12.48,12.93,12.44,12.63,14.17,11.59,117487528.0,1486891904.0,-1.94,1.0317115783691406,12.66,17372066898.06,1,false,false,true,断板,断板,断板,1天1板,12.036,11.603,11.765714285714285,-3.105590062111804,10.59,1.1437922587025176,0.30612244897959245,0.6122448979591812,0.08163265306122634,1,断板,11.551428571428572,11.492999999999999,11.784,2.5486076058006075,4.97,0.3333333333333344,0.4629629629629629,0.20370370370370264,1,SHSE.601878,2021-05-18 09:30,12.48,2021-05-19 11:28:00,12.65,1.3013804192075695,1.49,2021-05-18
SZSE.000625,stock,2021-05-18,2021-05-18T16:00:00.000+0800,23.77,23.01,23.67,22.64,23.47,26.15,21.39,253168432.0,5836754432.0,-1.26,7.79387903213501,23.05,54024139362.079994,1,false,false,true,断板,断板,断板,5天3板,22.524,20.056,21.5,-3.1973075305006224,14.16,0.7823155418743876,0.4466019417475697,0.19417475728155595,0.35922330097087435,1,断板,20.534285714285716,19.368000000000002,21.73,1.062052192419045,3.3,0.4662576687116555,0.23312883435582776,0.30061349693251677,1,SZSE.000625,2021-05-18 09:30,23.01,2021-05-19 11:28:00,24.57,6.7156124349135995,1.49,2021-05-18
SZSE.000718,stock,2021-05-18,2021-05-18T16:00:00.000+0800,7.91,7.64,7.85,7.31,7.69,8.7,7.12,200957568.0,1520197760.0,-2.78,8.05556869506836,7.56,7277057819.83,1,false,false,true,断板,断板,断板,2天2板,7.394,6.9430000000000005,7.041428571428571,-3.413400758533508,3.96,1.0035868436099047,0.0925925925925939,0.2962962962962949,0.6111111111111112,1,断板,6.8428571428571425,6.795999999999999,7.06,1.3472737412126492,5.89,0.7159090909090902,0.0795454545454548,0.20454545454545506,1,SZSE.000718,2021-05-18 09:30,7.64,2021-05-20 11:28:00,7.89,3.2103065415454037,2.49,2021-05-18
SZSE.002426,stock,2021-05-18,2021-05-18T16:00:00.000+0800,2.7,2.62,2.97,2.56,2.97,2.97,2.43,238471344.0,678510080.0,10.0,5.273509979248047,2.85,7836595760.070001,1,true,false,false,,涨停,7天5板,4天4板,2.902,2.564,2.762857142857143,-2.9629629629629655,2.01,0.8294825136847044,0.8536585365853657,0.0,0.14634146341463422,1,断板,2.6371428571428575,2.475,2.814,1.1449668059135036,-10.0,0.7999999999999997,0.2000000000000003,0.0,-1,SZSE.002426,2021-05-18 09:30,2.62,2021-05-19 11:28:00,2.99,14.053684657961405,1.49,2021-05-18
SHSE.600155,stock,2021-05-19,2021-05-19T16:00:00.000+0800,11.34,11.0,11.71,11.0,11.17,12.47,10.21,70093440.0,790838464.0,-1.5,2.832214117050171,11.28,11662944163.6,1,false,false,true,断板,断板,断板,5天3板,10.958,10.125,10.594285714285714,-2.9982363315696636,8.55,0.9570855020107722,0.23943661971830948,0.7605633802816906,0.0,1,断板,10.262857142857143,9.934999999999999,10.65,1.5163802037199228,-3.9,0.3666666666666665,0.6000000000000009,0.033333333333332646,-1,SHSE.600155,2021-05-19 09:30,11.0,2021-05-20 11:28:00,11.49,4.391891523452089,1.49,2021-05-19
SHSE.600155,stock,2021-05-20,2021-05-20T16:00:00.000+0800,11.17,10.85,12.2,10.85,11.74,12.29,10.05,90436808.0,1049865792.0,5.1,2.832214117050171,11.61,12258098879.2,1,false,false,true,断板,断板,断板,5天3板,11.356,10.381,10.879999999999999,-2.8648164726947205,8.55,1.0596780068088942,0.6592592592592599,0.3407407407407401,0.0,1,断板,10.594285714285714,10.125,10.958,0.9570855020107722,-1.5,0.23943661971830948,0.7605633802816906,0.0,1,SHSE.600155,2021-05-20 09:30,10.85,2021-05-21 11:28:00,11.22,3.3481107741410443,1.49,2021-05-20
SHSE.600499,stock,2021-05-20,2021-05-20T16:00:00.000+0800,16.03,15.39,15.76,14.8,15.14,17.63,14.43,111987912.0,1704689024.0,-5.55,29.385608673095703,15.22,15318427413.24,1,false,false,true,断板,断板,断板,1天1板,15.138,14.567000000000002,14.817142857142857,-3.992514036182162,8.81,1.1226831514018716,0.2604166666666669,0.38541666666666624,0.35416666666666685,-1,断板,14.620000000000001,14.478,14.946000000000002,1.4268804750391935,1.26,0.03333333333333452,0.6333333333333322,0.3333333333333333,1,SHSE.600499,2021-05-20 09:30,15.39,2021-05-21 11:28:00,15.7,1.9531047768190497,1.49,2021-05-20
SHSE.600572,stock,2021-05-20,2021-05-20T16:00:00.000+0800,4.75,4.63,4.92,4.62,4.71,5.23,4.28,84139136.0,402081760.0,-0.84,15.143513679504395,4.78,8343726321.48,1,false,false,true,断板,断板,断板,1天1板,4.656000000000001,4.483,4.572857142857143,-2.5263157894736867,4.11,0.940050737787639,0.26666666666666705,0.7000000000000003,0.033333333333332646,1,断板,4.517142857142857,4.443,4.598,1.7817193208211375,-3.46,0.9166666666666661,0.0,0.08333333333333395,-1,SHSE.600572,2021-05-20 09:30,4.63,2021-05-21 11:28:00,4.64,0.1558711652163095,1.49,2021-05-20
SHSE.600759,stock,2021-05-20,2021-05-20T16:00:00.000+0800,2.26,2.19,2.47,2.19,2.38,2.49,2.03,205884144.0,478080768.0,5.31,4.46298885345459,2.32,3564140575.66,1,false,false,true,断板,断板,断板,5天2板,2.2439999999999998,2.185,2.2357142857142853,-3.097345132743356,1.89,1.350765143320829,0.6785714285714278,0.32142857142857223,0.0,1,断板,2.187142857142857,2.145,2.2059999999999995,1.3642404898932228,-2.59,0.2857142857142857,0.6428571428571445,0.07142857142856984,-1,SHSE.600759,2021-05-20 09:30,2.19,2021-05-21 11:28:00,2.33,6.32887759243005,1.49,2021-05-20
SZSE.000893,stock,2021-05-20,2021-05-20T16:00:00.000+0800,17.1,16.52,16.88,15.45,16.3,18.81,15.39,20060336.0,324480352.0,-4.68,2.043193817138672,16.18,3847516319.8,1,false,false,true,断板,断板,断板,9天4板,16.034,14.973000000000003,15.84142857142857,-3.3918128654970867,10.5,0.7911942797942999,0.15384615384615308,0.2517482517482514,0.5944055944055955,-1,炸板,15.49,14.584,15.874,1.1384487874677969,4.52,0.42790697674418676,0.41860465116278994,0.15348837209302327,1,SZSE.000893,2021-05-20 09:30,16.52,2021-05-21 11:28:00,16.38,-0.9069313104373844,1.49,2021-05-20
SZSE.002426,stock,2021-05-20,2021-05-20T16:00:00.000+0800,2.88,2.77,2.99,2.77,2.88,3.17,2.59,186234912.0,535728160.0,0.0,5.273509979248047,2.88,7599123161.28,1,false,false,true,断板,断板,断板,7天5板,2.886,2.719,2.8957142857142855,-3.8194444444444406,2.01,0.5867437595097051,0.499999999999999,0.500000000000001,0.0,1,断板,2.845714285714286,2.6399999999999997,2.9219999999999997,1.1924185474150515,-3.03,0.38709677419354865,0.5483870967741932,0.0645161290322581,-1,SZSE.002426,2021-05-20 09:30,2.77,2021-05-21 11:28:00,2.78,0.3008122833907962,1.49,2021-05-20
SHSE.600338,stock,2021-05-21,2021-05-21T16:00:00.000+0800,17.08,16.24,17.31,15.88,16.86,18.79,15.37,108420376.0,1790912768.0,-1.29,1.8959503173828125,16.52,8759320782.48,1,false,false,true,断板,断板,断板,1天1板,16.318,15.911000000000001,16.037142857142857,-4.918032786885246,10.02,1.1991047494195632,0.4335664335664349,0.31468531468531463,0.2517482517482505,1,断板,15.93142857142857,15.744,15.982,1.595630098231121,-0.7,0.5679012345679032,0.23456790123456767,0.19753086419752916,-1,SHSE.600338,2021-05-21 09:30,16.24,2021-05-24 11:28:00,15.39,-5.290832700928616,1.49,2021-05-21
SZSE.000829,stock,2021-05-21,2021-05-21T16:00:00.000+0800,9.19,8.89,8.98,8.52,8.74,10.11,8.27,84265112.0,737921408.0,-4.9,14.904753684997559,8.76,4910475298.46,1,false,false,true,断板,断板,断板,4天2板,8.648,7.839,8.262857142857143,-3.2644178454842105,5.58,0.7053009675640028,0.3260869565217393,0.1956521739130428,0.4782608695652179,-1,炸板,7.952857142857143,7.6579999999999995,8.43,1.1896049110832099,7.23,0.627272727272727,0.21818181818181845,0.15454545454545454,1,SZSE.000829,2021-05-21 09:30,8.89,2021-05-24 11:28:00,8.47,-4.781557658686622,1.49,2021-05-21
SZSE.000966,stock,2021-05-21,2021-05-21T16:00:00.000+0800,11.33,11.01,12.46,10.68,12.38,12.46,10.2,276322528.0,3264117504.0,9.27,3.9285244941711426,11.81,6834156444.740001,1,false,true,false,,炸板,炸板,2天1板,10.662,10.077000000000002,10.278571428571428,-2.8243601059135064,7.31,1.3568212258887826,0.7696629213483147,0.044943820224719114,0.18539325842696622,1,炸板,9.888571428571428,9.716000000000001,10.038,1.6485407739107338,5.49,0.08571428571428513,0.3357142857142861,0.5785714285714287,1,SZSE.000966,2021-05-21 09:30,11.01,2021-05-24 11:28:00,12.08,9.65262646455839,1.49,2021-05-21
SHSE.600338,stock,2021-05-24,2021-05-24T16:00:00.000+0800,16.86,16.25,16.25,15.17,15.17,18.55,15.17,85085160.0,1326006912.0,-10.02,1.8959503173828125,15.58,7881310573.56,1,false,false,true,断板,断板,断板,1天1板,16.389999999999997,15.819999999999999,15.991428571428571,-3.618030842230127,10.02,0.9089129055045051,1.0,0.0,0.0,-1,断板,16.037142857142857,15.911000000000001,16.318,1.1991047494195632,-1.29,0.4335664335664349,0.31468531468531463,0.2517482517482505,1,SHSE.600338,2021-05-24 09:30,16.25,2021-05-25 11:28:00,15.7,-3.442567229831041,1.49,2021-05-24
SHSE.600773,stock,2021-05-24,2021-05-24T16:00:00.000+0800,13.55,13.19,13.27,12.31,12.44,14.91,12.2,65458096.0,834906816.0,-8.19,5.600912570953369,12.75,5115241691.28,1,false,false,true,断板,断板,断板,1天1板,12.562000000000001,11.736,12.127142857142857,-2.6568265682656915,9.1,0.946447368731537,0.7812500000000008,0.08333333333333348,0.13541666666666577,-1,断板,11.897142857142857,11.571000000000002,12.234,1.3076134698614823,7.45,0.6535947712418303,0.08496732026143729,0.2614379084967324,1,SHSE.600773,2021-05-24 09:30,13.19,2021-05-25 11:28:00,12.7,-3.772689269792219,1.49,2021-05-24
SHSE.600655,stock,2021-05-25,2021-05-25T16:00:00.000+0800,14.17,13.79,14.02,13.51,13.85,15.59,12.75,70268440.0,965081664.0,-2.26,162.72508239746094,13.73,13244905300.199999,1,false,false,true,断板,断板,断板,1天1板,13.190000000000001,12.285,12.700000000000001,-2.6817219477769996,10.71,0.8639370345268378,0.11764705882353044,0.3333333333333333,0.5490196078431362,1,断板,12.338571428571429,12.068000000000001,12.744,1.4755980936692643,9.34,0.7853107344632774,0.033898305084746054,0.1807909604519766,1,SHSE.600655,2021-05-25 09:30,13.79,2021-05-26 11:28:00,14.05,1.8243112997935365,1.49,2021-05-25
SHSE.600007,stock,2021-05-26,2021-05-26T16:00:00.000+0800,23.4,22.44,22.68,21.43,21.88,25.74,21.06,14872577.0,325210368.0,-6.5,1.8075181245803833,21.87,4264899770.8399997,1,false,false,true,断板,断板,断板,14天6板,23.211999999999996,22.731,23.15285714285714,-4.1025641025640915,12.02,0.9250986418446637,0.44800000000000184,0.19199999999999875,0.35999999999999943,-1,断板,23.06714285714286,22.458000000000002,23.356,1.230408778880009,-8.13,0.673960612691467,0.22100656455142204,0.10503282275711098,-1,SHSE.600007,2021-05-26 09:30,22.44,2021-05-27 11:28:00,21.71,-3.3111501487165214,1.49,2021-05-26
SHSE.600744,stock,2021-05-26,2021-05-26T16:00:00.000+0800,9.24,8.87,10.02,8.65,9.55,10.16,8.32,344669856.0,3240546304.0,3.35,4.026995658874512,9.4,6012413316.25,1,false,false,true,断板,断板,断板,4天4板,8.986,7.824000000000001,8.474285714285715,-4.004329004329015,4.61,1.0668769926064994,0.49635036496350504,0.3430656934306563,0.16058394160583866,1,断板,8.0,7.502,8.584,1.139904049568116,5.84,0.46341463414634326,0.2560975609756091,0.28048780487804764,1,SHSE.600744,2021-05-26 09:30,8.87,2021-05-27 11:28:00,9.63,8.503086052763658,1.49,2021-05-26
SHSE.600327,stock,2021-05-27,2021-05-27T16:00:00.000+0800,7.21,6.99,7.38,6.49,7.0,7.93,6.49,89612544.0,614628096.0,-2.91,15.691790580749512,6.86,3263400056.0,1,false,false,true,断板,断板,断板,5天5板,6.888,5.891,6.417142857142857,-3.051317614424407,3.96,1.4207319026906338,0.011235955056179539,0.4269662921348315,0.5617977528089889,1,断板,6.065714285714286,5.6530000000000005,6.586,1.8930616212259332,2.19,0.39999999999999947,0.3538461538461543,0.24615384615384625,-1,SHSE.600327,2021-05-27 09:30,6.99,2021-05-28 11:28:00,7.34,4.944167679595962,1.49,2021-05-27
SHSE.600864,stock,2021-05-27,2021-05-27T16:00:00.000+0800,6.72,6.55,6.8,6.48,6.61,7.39,6.05,98901776.0,650936128.0,-1.64,10.1332426071167,6.58,5376203952.37,1,false,false,true,断板,断板,断板,4天2板,6.469999999999999,6.109,6.325714285714286,-2.5297619047619038,5.12,0.8812613016836482,0.18750000000000192,0.5937499999999996,0.21874999999999853,1,断板,6.2057142857142855,5.976,6.397999999999999,1.4851722679288515,0.15,0.8787878787878799,0.015151515151514845,0.10606060606060526,-1,SHSE.600864,2021-05-27 09:30,6.55,2021-05-28 11:28:00,6.51,-0.6703027259760929,1.49,2021-05-27
SZSE.000793,stock,2021-05-27,2021-05-27T16:00:00.000+0800,2.68,2.61,2.76,2.56,2.66,2.95,2.41,174290176.0,460513472.0,-0.75,12.152069091796875,2.64,3923809272.88,1,false,false,true,断板,断板,断板,1天1板,2.528,2.43,2.462857142857143,-2.611940298507473,2.21,1.1832833104649192,0.25000000000000167,0.4999999999999989,0.24999999999999944,1,炸板,2.4171428571428573,2.403,2.4560000000000004,2.4291446589161243,2.68,0.2068965517241381,0.6551724137931032,0.13793103448275873,1,SZSE.000793,2021-05-27 09:30,2.61,2021-05-28 11:28:00,2.72,4.152049404335802,1.49,2021-05-27
SZSE.000829,stock,2021-05-27,2021-05-27T16:00:00.000+0800,9.17,8.9,9.15,8.69,8.74,10.09,8.25,75630024.0,672385472.0,-4.69,14.904753684997559,8.89,4910475298.46,1,false,false,true,断板,断板,断板,1天1板,8.828,8.629,8.842857142857143,-2.94438386041439,5.58,0.8674260210051772,0.3478260869565214,0.5434782608695642,0.10869565217391439,-1,断板,8.847142857142858,8.45,8.918,1.082190545275043,0.11,0.012820512820512558,0.7564102564102568,0.2307692307692306,1,SZSE.000829,2021-05-27 09:30,8.9,2021-05-28 11:28:00,8.54,-4.1024995872025,1.49,2021-05-27
SZSE.002269,stock,2021-05-27,2021-05-27T16:00:00.000+0800,3.53,3.42,3.84,3.33,3.65,3.88,3.18,327543648.0,1175180416.0,3.4,4.488063335418701,3.59,4702235289.65,1,false,false,true,断板,断板,断板,3天3板,3.5660000000000003,3.218,3.3814285714285717,-3.1161473087818665,2.42,1.05619914158208,0.4509803921568629,0.3725490196078432,0.1764705882352939,1,断板,3.2614285714285716,3.145,3.4219999999999997,1.3861101203676136,-9.25,0.6851851851851853,0.27777777777777757,0.03703703703703707,-1,SZSE.002269,2021-05-27 09:30,3.42,2021-05-28 11:28:00,3.51,2.5700184681437688,1.49,2021-05-27
SZSE.002269,stock,2021-05-28,2021-05-28T16:00:00.000+0800,3.65,3.54,3.62,3.43,3.46,4.02,3.29,219498848.0,770106688.0,-5.21,4.488063335418701,3.51,4457461397.86,1,false,false,true,断板,断板,断板,3天3板,3.614,3.277,3.46,-3.013698630136983,2.42,0.705485789612175,0.42105263157894784,0.42105263157894784,0.15789473684210428,-1,断板,3.3814285714285717,3.218,3.5660000000000003,1.05619914158208,3.4,0.4509803921568629,0.3725490196078432,0.1764705882352939,1,SZSE.002269,2021-05-28 09:30,3.54,2021-06-03 11:28:00,4.78,34.947255936213494,4.49,2021-05-28
SZSE.002717,stock,2021-05-28,2021-05-28T16:00:00.000+0800,3.54,3.45,3.54,3.38,3.39,3.89,3.19,76741680.0,262997088.0,-4.24,13.505895614624023,3.43,3449774636.04,1,false,false,true,断板,断板,断板,2天2板,3.55,3.246,3.3885714285714283,-2.542372881355928,2.84,0.7350746559730518,0.375,0.5624999999999987,0.06250000000000139,-1,断板,3.3314285714285714,3.2,3.482,1.0874458550725774,-5.85,0.8750000000000007,0.04166666666666582,0.08333333333333348,-1,SZSE.002717,2021-05-28 09:30,3.45,2021-05-31 11:28:00,3.4,-1.5083880632911641,1.49,2021-05-28
SHSE.603888,stock,2021-05-31,2021-05-31T16:00:00.000+0800,24.45,23.8,24.4,23.51,24.07,26.9,22.01,18223440.0,436472096.0,-1.55,2.6276261806488037,23.95,4024227170.93,1,false,false,true,断板,断板,断板,1天1板,24.082,23.928,24.03857142857143,-2.6584867075664564,17.45,0.6576244661833507,0.30337078651685445,0.37078651685393194,0.3258426966292136,1,断板,23.988571428571426,23.877,24.14,1.4374677410649046,-1.89,0.36531365313653197,0.3321033210332097,0.3025830258302583,-1,SHSE.603888,2021-05-31 09:30,23.8,2021-06-01 14:57:00,25.84,8.506305251281763,1.99,2021-05-31
SHSE.600328,stock,2021-06-01,2021-06-01T16:00:00.000+0800,12.59,12.25,12.33,11.77,11.89,13.85,11.33,72310320.0,867992640.0,-5.56,3.110103130340576,12.0,4457298766.05,1,false,false,true,断板,断板,断板,5天2板,11.626,10.703,11.268571428571429,-2.700555996822874,8.21,0.8286016807721681,0.6428571428571412,0.14285714285714285,0.21428571428571588,-1,炸板,10.88142857142857,10.504000000000001,11.378,1.0645339344302018,6.07,0.5471698113207545,0.44339622641509474,0.009433962264150738,1,SHSE.600328,2021-06-01 09:30,12.25,2021-06-02 11:28:00,11.76,-4.0575827251824315,1.49,2021-06-01
SHSE.600713,stock,2021-06-01,2021-06-01T16:00:00.000+0800,5.99,5.7,6.13,5.68,5.79,6.59,5.39,99722872.0,586356096.0,-3.34,10.933296203613281,5.88,3263930028.15,1,false,false,true,断板,断板,断板,3天2板,5.536,5.1049999999999995,5.305714285714286,-4.841402337228715,4.28,1.168635937292342,0.1999999999999996,0.755555555555555,0.04444444444444545,1,炸板,5.138571428571429,5.005,5.332,2.316257496658828,7.35,0.060606060606061996,0.4545454545454528,0.4848484848484852,1,SHSE.600713,2021-06-01 09:30,5.7,2021-06-02 11:28:00,5.48,-3.9173160332601764,1.49,2021-06-01
SHSE.600844,stock,2021-06-01,2021-06-01T16:00:00.000+0800,5.36,5.19,5.9,5.15,5.53,5.9,4.82,105899656.0,586335936.0,3.17,6.9366888999938965,5.54,3467056737.06,1,false,true,false,,炸板,炸板,2天2板,5.204000000000001,4.7589999999999995,4.928571428571429,-3.1716417910447747,3.86,1.5343365525740924,0.45333333333333314,0.49333333333333346,0.05333333333333338,1,断板,4.757142857142857,4.644,4.948,1.662268045393666,1.13,0.14285714285714407,0.38095238095237927,0.4761904761904767,1,SHSE.600844,2021-06-01 09:30,5.19,2021-06-02 11:28:00,5.32,2.443332510844052,1.49,2021-06-01
