code,name,trading_date,open,high,low,close,pre_close,volume,amount,limit_up,limit_down,is_st,is_suspended,adj_factor,turnover_rate,total_mv,mv_A_free_float,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,avg_limit_turnover_5,sma_5,sma_7,open_pct,close_sma7_pct,vwap,touch_limit_down,pct,lowest_30,prev_limit_status,prev_sma_7,pre_pct,pre_vwap,pre_close_sma7_pct,signal,code_right,trading_date_right,buy_time,buy_price,sell_time,sell_price,profit,holding_days,sell_reason
SZSE.002866,传艺科技,2024-11-20,19.0,21.58,18.7,20.74,19.81,43245572.0,873407270.26,21.79,17.83,false,false,1.76191338,23.8575,60.046915894399994,37.5946733444,false,false,false,,未涨停,未涨停,3天2板,12.11535,19.595999999999997,19.217142857142854,-4.088844018172634,7.924472197442771,2019.6455495142948,false,0.04694598687531548,14.41,断板,18.737142857142857,-0.03318692044899951,1908.7456464955364,5.7258310460506205,1,SZSE.002866,2024-11-20,2024-11-20T09:30:00.000000,19.0,2024-11-21T11:30:00.000000,20.39,6.460683581463633,1.5,未涨停卖出
SHSE.600769,祥龙电业,2024-10-30,10.5,11.82,9.98,11.49,10.79,37647216.0,401376977.58,11.87,9.71,false,false,3.84825751,10.0399,43.08488028,43.08488028,false,false,true,断板,断板,断板,2天2板,9.5076,10.758,10.428571428571429,-2.687673772011114,10.17808219178082,1066.1531455074926,false,0.0648748841519926,6.33,断板,10.10142857142857,-0.06336805555555558,1114.077201755947,6.816574741903551,1,SHSE.600769,2024-10-30,2024-10-30T09:30:00.000000,10.5,2024-11-01T11:30:00.000000,12.16,14.886738759248729,2.5,未涨停卖出
SHSE.603978,深圳新星,2024-10-30,17.05,18.5,17.0,18.42,17.57,22427671.0,401140860.02,19.33,15.81,false,false,2.01605973,11.4002,36.2377763358,36.2377763358,false,false,false,,未涨停,未涨停,5天3板,14.0489,18.064,17.734285714285715,-2.959590210586224,3.8666022232962844,1788.5979334189449,false,0.048377916903813434,9.8,断板,17.259999999999998,-0.039365773646801494,1787.3512103833746,1.7960602549246945,1,SHSE.603978,2024-10-30,2024-10-30T09:30:00.000000,17.05,2024-10-31T11:30:00.000000,19.25,12.003598509189048,1.5,未涨停卖出
SZSE.002129,TCL中环,2024-10-30,11.6,12.55,11.41,12.18,12.08,277607404.0,3352954209.13,13.29,10.87,false,false,5.49476695,6.8714,492.4515011514,492.0790164108,false,false,false,,未涨停,未涨停,3天2板,6.04055,11.907999999999998,11.54142857142857,-3.973509933774838,5.532862978091358,1207.8043167501396,false,0.008278145695364225,7.43,断板,11.202857142857143,-0.04731861198738163,1271.4906844359941,7.829635297118083,1,SZSE.002129,2024-10-30,2024-10-30T09:30:00.000000,11.6,2024-10-31T11:30:00.000000,12.63,8.011746118972404,1.5,未涨停卖出
SZSE.002366,融发核电,2024-10-30,4.91,5.52,4.88,5.26,5.07,147905900.0,759241788.0,5.58,4.56,false,false,2.33174583,11.7716,109.457319864,66.09002691399999,false,false,false,,未涨停,未涨停,7天3板,18.2318,4.96,4.908571428571428,-3.155818540433928,7.159487776484284,513.3275873376248,false,0.03747534516765283,2.96,断板,4.771428571428571,-0.009765625,516.8975837994437,6.257485029940127,1,SZSE.002366,2024-10-30,2024-10-30T09:30:00.000000,4.91,2024-10-31T11:30:00.000000,5.11,3.2440502754765044,1.5,未涨停卖出
SZSE.002459,晶澳科技,2024-10-30,16.7,17.8,16.59,17.56,17.29,115566636.0,2016645793.49,19.02,15.56,false,false,2.71451488,3.4957,581.1794302844,580.5300890536,false,false,false,,未涨停,未涨停,5天3板,5.8699,17.444,17.354285714285712,-3.4123770965876226,1.1853803095159738,1745.0069183375729,false,0.015615962984383946,9.76,断板,17.0,-0.050000000000000044,1806.750274810894,1.7058823529411713,1,SZSE.002459,2024-10-30,2024-10-30T09:30:00.000000,16.7,2024-11-01T11:30:00.000000,18.56,10.252164992723714,2.5,未涨停卖出
SZSE.002562,兄弟科技,2024-10-30,4.66,4.81,4.54,4.65,4.79,107977519.0,498349574.89,5.27,4.31,false,false,6.89640619,15.3917,49.4620751565,32.6210884095,false,false,false,,未涨停,未涨停,2天2板,23.0033,4.818,4.615714285714286,-2.7139874739039644,0.7428040854224788,461.53086263261895,false,-0.029227557411273475,3.15,断板,4.5285714285714285,-0.08237547892720298,499.68371943952974,5.772870662460571,1,SZSE.002562,2024-10-30,2024-10-30T09:30:00.000000,4.66,2024-10-31T11:30:00.000000,4.75,1.1191286356718941,1.5,未涨停卖出
SZSE.000016,深康佳A,2024-11-06,6.78,6.98,6.29,6.36,6.98,287051590.0,1902586828.22,7.68,6.28,false,false,17.36657435,17.979,101.54336568000001,101.54336568000001,false,false,false,,未涨停,未涨停,11天10板,9.544566666666666,7.018000000000001,6.758571428571429,-2.865329512893985,-5.897273303741281,662.8030968997593,true,-0.08882521489971351,2.45,断板,6.605714285714286,0.0014347202295552641,696.1104458577552,5.666089965397928,1,SZSE.000016,2024-11-06,2024-11-06T09:30:00.000000,6.78,2024-11-07T11:30:00.000000,6.38,-6.64950816204211,1.5,未涨停卖出
SZSE.000958,电投产融,2024-11-06,8.95,9.06,8.28,8.31,9.2,326900162.0,2822910589.7,10.12,8.28,false,false,3.42137067,6.0724,447.362079012,447.36020926199996,false,false,false,,未涨停,未涨停,10天10板,4.335633333333333,9.48,9.168571428571429,-2.717391304347826,-9.364287940168275,863.5390611094283,true,-0.09673913043478244,3.2,断板,9.018571428571429,-0.039665970772442716,924.8546438475968,2.0117218438143425,1,SZSE.000958,2024-11-06,2024-11-06T09:30:00.000000,8.95,2024-11-07T11:30:00.000000,8.48,-6.00636559905627,1.5,未涨停卖出
SHSE.600759,洲际油气,2024-11-19,2.9,2.99,2.8,2.94,2.99,178714062.0,514957574.6,3.29,2.69,false,false,3.72113488,4.3129,121.98087283200002,121.82436193200002,false,false,false,,未涨停,未涨停,2天2板,2.784,3.0420000000000003,2.915714285714286,-3.0100334448160635,0.8329250367466836,288.14608589669905,false,-0.016722408026755953,2.22,断板,2.8785714285714286,-0.09939759036144569,313.30598002153306,3.8709677419354915,1,SHSE.600759,2024-11-19,2024-11-19T09:30:00.000000,2.9,2024-11-20T11:30:00.000000,2.92,-0.11265283692814987,1.5,未涨停卖出
SHSE.600622,光大嘉宝,2024-10-23,3.65,3.74,3.5,3.71,3.79,216311338.0,786315428.95,4.17,3.41,false,false,185.43139687,14.4238,55.638328414200004,55.638328414200004,false,false,false,,未涨停,未涨停,6天6板,19.921133333333334,3.904,3.7542857142857144,-3.69393139841689,-1.1796042617960478,363.5109635122316,false,-0.02110817941952503,1.64,断板,3.642857142857143,-0.01558441558441559,389.3134743975759,4.039215686274512,1,SHSE.600622,2024-10-23,2024-10-23T09:30:00.000000,3.65,2024-10-24T11:30:00.000000,3.47,-5.689024723025707,1.5,未涨停卖出
SHSE.600678,四川金顶,2024-10-23,8.39,8.39,8.04,8.08,8.7,87418005.0,713704991.65,9.57,7.83,false,false,3.24803981,25.0489,28.198392000000002,28.198392000000002,false,false,false,,未涨停,未涨停,6天5板,31.00486666666667,8.748000000000001,8.39,-3.563218390804583,-3.6948748510131164,816.4279105317034,false,-0.07126436781609191,4.85,断板,8.162857142857144,-0.013605442176870874,871.4878255835154,6.580329016450803,1,SHSE.600678,2024-10-23,2024-10-23T09:30:00.000000,8.39,2024-10-24T11:30:00.000000,7.59,-10.255996277108503,1.5,止损卖出
SZSE.002553,南方精工,2024-11-26,14.5,14.88,13.48,13.48,14.98,64028950.0,895963941.98,16.48,13.48,false,false,4.88555323,25.5299,46.9104,33.80784,false,false,false,,未涨停,未涨停,3天2板,32.36855,15.544,14.998571428571427,-3.2042723631508707,-10.124773787979798,1399.310689898866,true,-0.1001335113484646,9.41,断板,14.847142857142856,-0.09212121212121205,1518.8182784518688,0.8948330607139522,1,SZSE.002553,2024-11-26,2024-11-26T09:30:00.000000,14.5,2024-11-27T11:30:00.000000,12.94,-11.469707377387,1.5,止损卖出
SHSE.600203,福日电子,2024-11-07,13.6,13.61,12.83,12.9,14.25,141249796.0,1835919525.09,15.68,12.83,false,false,1.20493084,23.82,76.495462578,76.495462578,false,false,false,,未涨停,未涨停,6天5板,24.34825,13.558000000000002,13.540000000000001,-4.5614035087719325,-4.726735598227478,1299.7679126488792,true,-0.09473684210526312,5.71,断板,13.365714285714287,0.024442846872753332,1430.4747107450837,6.616075245831546,1,SHSE.600203,2024-11-07,2024-11-07T09:30:00.000000,13.6,2024-11-08T11:30:00.000000,13.15,-4.079271150691346,1.5,未涨停卖出
SHSE.603117,万林物流,2024-11-07,8.63,8.86,8.12,8.51,9.02,66016235.0,565306767.57,9.92,8.12,false,false,1.4819469,11.0174,50.9917278442,50.9917278442,false,false,true,断板,断板,断板,3天3板,20.065,8.754,8.427142857142858,-4.323725055432359,0.9832174944905797,856.3147649513792,true,-0.05654101995565408,3.98,断板,8.482857142857144,-0.05943691345151203,944.0953492152274,6.332098349612646,1,SHSE.603117,2024-11-07,2024-11-07T09:30:00.000000,8.63,2024-11-08T11:30:00.000000,8.44,-2.9808921902194494,1.5,未涨停卖出
SHSE.603185,弘元绿能,2024-11-07,22.66,23.18,21.8,22.9,23.66,28344043.0,640825603.24,26.03,21.29,false,false,3.84204995,4.1742,155.496084258,155.496084258,false,false,false,,未涨停,未涨停,7天4板,7.001399999999999,23.732,23.452857142857145,-4.22654268808115,-2.3573125418773357,2260.882836086581,false,-0.032121724429416854,11.97,断板,22.995714285714286,-0.04788732394366202,2410.3950704308486,2.888737031745047,1,SHSE.603185,2024-11-07,2024-11-07T09:30:00.000000,22.66,2024-11-08T11:30:00.000000,23.94,4.806897740019629,1.5,未涨停卖出
SZSE.000520,凤凰航运,2024-11-07,6.1,6.6,5.66,6.15,6.29,175669233.0,1063268724.12,6.92,5.66,false,false,4.13857403,17.3572,62.2431324825,62.2431324825,false,false,true,断板,断板,断板,12天8板,13.827233333333334,6.3100000000000005,6.255714285714285,-3.0206677265500854,-1.6898835350536534,605.267471122846,true,-0.02225755166931631,2.2,断板,6.134285714285714,-0.10014306151645214,666.112719548742,2.5384257102934327,1,SZSE.000520,2024-11-07,2024-11-07T09:30:00.000000,6.1,2024-11-08T11:30:00.000000,5.82,-5.350401672000525,1.5,未涨停卖出
SZSE.002456,欧菲光,2024-11-07,16.04,16.15,15.18,15.76,16.6,674324501.0,10538361205.85,18.26,14.94,false,false,20.44370193,20.7318,521.898907304,512.6108944048001,false,false,false,,未涨停,未涨停,5天4板,24.8422,16.602,16.669999999999998,-3.3734939759036275,-5.45890821835632,1562.8026551344306,false,-0.050602409638554335,7.92,断板,16.50142857142857,-0.040462427745664664,1689.0971446687665,0.5973508787118226,1,SZSE.002456,2024-11-07,2024-11-07T09:30:00.000000,16.04,2024-11-08T11:30:00.000000,16.4,1.4296927005195985,1.5,未涨停卖出
SHSE.600333,长春燃气,2024-11-15,5.73,6.38,5.59,6.15,5.92,69188545.0,417006093.05,6.51,5.33,false,false,2.25238029,11.3604,37.455387066,37.455387066,false,false,false,,未涨停,未涨停,4天3板,12.372800000000002,6.056,5.83,-3.2094594594594508,5.488850771869645,602.7097304185252,false,0.038851351351351315,4.09,断板,5.624285714285714,0.013698630136986356,584.6803476889921,5.257810515621041,1,SHSE.600333,2024-11-15,2024-11-15T09:30:00.000000,5.73,2024-11-18T11:30:00.000000,6.25,8.205919776391804,1.5,未涨停卖出
SHSE.603005,晶方科技,2024-11-15,31.06,32.15,29.57,29.57,32.18,118205114.0,3636718721.46,35.4,28.96,false,false,2.79516924,18.1248,192.84717346419998,192.84717346419998,false,false,false,,未涨停,未涨停,2天2板,18.76465,32.386,31.055714285714284,-3.4804226227470507,-4.784028704172219,3076.617075518408,false,-0.08110627719080177,19.04,断板,30.69142857142857,-0.06697593505363875,3309.0760723010844,4.850121020294175,1,SHSE.603005,2024-11-15,2024-11-15T09:30:00.000000,31.06,2024-11-18T11:30:00.000000,28.26,-9.739791638340382,1.5,止损卖出
SZSE.000564,供销大集,2024-11-15,2.89,2.99,2.71,2.71,3.01,1220419687.0,3427980184.7,3.31,2.71,false,false,5.81150151,8.5721,489.3735168934,385.8264836207,false,false,true,断板,断板,断板,7天6板,8.1328,2.956,2.897142857142857,-3.9867109634551388,-6.45956607495068,280.8853561782964,true,-0.09966777408637872,1.75,断板,2.85,-0.09063444108761343,311.03134969271395,5.614035087719287,1,SZSE.000564,2024-11-15,2024-11-15T09:30:00.000000,2.89,2024-11-18T11:30:00.000000,2.6,-10.751457836474186,1.5,止损卖出
SZSE.002065,东华软件,2024-11-15,7.91,8.46,7.91,7.93,8.24,282934439.0,2314880403.7,9.06,7.42,false,false,31.92041857,9.7298,254.1947523375,230.5981867657,false,false,false,,未涨停,未涨停,2天2板,0.89845,8.336,7.9557142857142855,-4.0048543689320395,-0.3232178128928005,818.1684816743004,false,-0.03762135922330101,5.02,断板,7.802857142857143,-0.09945355191256833,840.7888532277128,5.6023434639326215,1,SZSE.002065,2024-11-15,2024-11-15T09:30:00.000000,7.91,2024-11-18T11:30:00.000000,8.2,2.8402194005268204,1.5,未涨停卖出
SZSE.000796,凯撒旅业,2024-11-01,4.93,5.05,4.55,4.65,5.06,60877544.0,292437288.88,5.57,4.55,false,false,7.05718195,6.2774,74.576184594,45.094920288000004,false,false,false,,未涨停,未涨停,6天5板,0.20905,4.974,4.835714285714286,-2.5691699604743063,-3.840472673559827,480.3697220111245,true,-0.08102766798418959,3.0,断板,4.767142857142858,-0.003937007874015852,497.4523647950791,6.143242433323322,1,SZSE.000796,2024-11-01,2024-11-01T09:30:00.000000,4.93,2024-11-04T11:30:00.000000,4.56,-8.242082380417468,1.5,未涨停卖出
SZSE.002210,飞马国际,2024-11-01,2.22,2.27,2.11,2.12,2.29,202858822.0,442612115.17,2.52,2.06,false,false,10.35200224,7.6228,56.418134808800005,56.417931288800006,false,false,true,断板,断板,断板,5天3板,9.9326,2.212,2.177142857142857,-3.056768558951958,-2.6246719160104894,218.18726482104879,false,-0.07423580786026196,1.48,断板,2.132857142857143,0.0,234.44156343531162,7.367716008037503,1,SZSE.002210,2024-11-01,2024-11-01T09:30:00.000000,2.22,2024-11-04T11:30:00.000000,2.14,-4.371702379670485,1.5,未涨停卖出
SHSE.603131,上海沪工,2024-11-14,21.25,21.25,19.8,19.95,21.89,31977417.0,652620243.33,24.08,19.7,false,false,2.90819184,10.0561,63.439187742,63.439187742,false,false,false,,未涨停,未涨停,2天2板,12.5217,21.292,20.56142857142857,-2.9237094563727752,-2.9736677551587607,2040.8785466631032,true,-0.08862494289629974,13.45,断板,20.268571428571427,0.014835419564209529,2203.58553922202,7.999718071609823,1,SHSE.603131,2024-11-14,2024-11-14T09:30:00.000000,21.25,2024-11-15T11:30:00.000000,19.22,-10.273634872275611,1.5,止损卖出
SHSE.603360,百傲化学,2024-11-14,24.5,26.2,24.5,25.4,25.49,19743490.0,504048937.88,28.04,22.94,false,false,4.68583667,3.9139,128.129148618,128.129148618,false,false,false,,未涨停,未涨停,4天3板,3.6815,25.812,25.037142857142857,-3.8838760298156085,1.449275362318834,2552.988037474631,false,-0.0035307963907414974,13.34,断板,24.464285714285715,-0.012015503875969058,2510.32862446089,4.1927007299269965,1,SHSE.603360,2024-11-14,2024-11-14T09:30:00.000000,24.5,2024-11-15T11:30:00.000000,22.95,-7.072932758760878,1.5,未涨停卖出
SZSE.002387,维信诺,2024-11-14,12.29,13.59,12.18,12.35,12.9,104478912.0,1358423569.96,14.19,11.61,false,false,3.55754576,7.5463,171.63460603250002,170.986152116,false,false,true,断板,断板,断板,6天4板,8.7665,12.822,12.494285714285715,-4.728682170542645,-1.1548136290875886,1300.1892381498,false,-0.04263565891472876,6.23,断板,12.174285714285714,-0.07327586206896552,1304.1252964846813,5.961042008918096,1,SZSE.002387,2024-11-14,2024-11-14T09:30:00.000000,12.29,2024-11-19T11:30:00.000000,13.3,7.35576813980857,3.5,未涨停卖出
SHSE.601360,三六零,2024-11-28,13.67,13.89,12.65,12.71,14.05,626201383.0,8253724631.19,15.46,12.65,false,false,2.07965088,8.9463,889.6438064209,889.6438064209,false,false,false,,未涨停,未涨停,7天3板,10.1522,13.914000000000001,13.508571428571429,-2.7046263345195785,-5.911590524534683,1318.0623446802576,true,-0.09537366548042703,8.12,断板,13.260000000000002,0.02405247813411071,1364.8289508151868,5.957767722473598,1,SHSE.601360,2024-11-28,2024-11-28T09:30:00.000000,13.67,2024-11-29T11:30:00.000000,13.32,-3.3367626786198334,1.5,未涨停卖出
SZSE.000801,四川九洲,2024-11-28,17.88,19.53,17.69,17.73,18.53,199450518.0,3707241975.3,20.38,16.68,false,false,11.09872493,19.5003,181.34361833580002,181.34361833580002,false,false,false,,未涨停,未涨停,6天6板,20.011666666666667,19.291999999999998,18.610000000000003,-3.5078251484079983,-4.728640515851706,1858.7276746506118,false,-0.043173232595790645,11.19,断板,18.16857142857143,-0.039398652151373614,1790.0920082777488,1.98930649473188,1,SZSE.000801,2024-11-28,2024-11-28T09:30:00.000000,17.88,2024-11-29T11:30:00.000000,16.76,-7.010882643920935,1.5,未涨停卖出
SZSE.002069,獐子岛,2024-11-28,3.62,3.93,3.62,3.82,3.75,53586092.0,204301186.72,4.13,3.38,false,false,6.66341803,7.545,27.1644858108,27.1302586108,false,false,true,断板,断板,断板,2天2板,2.7388500000000002,3.6740000000000004,3.59,-3.4666666666666637,6.406685236768802,381.2578583263732,false,0.01866666666666661,2.8,断板,3.4957142857142856,-0.05063291139240511,381.162523955842,7.2742133224356404,1,SZSE.002069,2024-11-28,2024-11-28T09:30:00.000000,3.62,2024-11-29T11:30:00.000000,3.72,1.9436067883163635,1.5,未涨停卖出
SZSE.002580,圣阳股份,2024-11-28,9.26,9.26,8.83,8.88,9.59,75203477.0,680967347.74,10.55,8.63,false,false,4.21176963,16.6255,40.3035665784,40.16768544,false,false,true,断板,断板,断板,2天2板,15.81785,9.181999999999999,9.025714285714285,-3.441084462982274,-1.6144349477682636,905.4998184990835,false,-0.0740354535974973,7.09,断板,8.941428571428572,-0.04386839481555327,935.2518457552281,7.253554880971391,1,SZSE.002580,2024-11-28,2024-11-28T09:30:00.000000,9.26,2024-11-29T11:30:00.000000,8.81,-5.617701978264058,1.5,未涨停卖出
SHSE.600676,交运股份,2024-11-22,5.43,5.61,5.03,5.1,5.58,108100840.0,573505359.44,6.14,5.02,false,false,10.23557692,10.5106,52.453140143999995,52.453140143999995,false,false,false,,未涨停,未涨停,3天3板,9.514666666666665,5.685999999999999,5.427142857142856,-2.688172043010759,-6.027902079494593,530.5281248878363,true,-0.08602150537634412,3.49,断板,5.394285714285714,-0.09708737864077666,584.4482512855449,3.4427966101694953,1,SHSE.600676,2024-11-22,2024-11-22T09:30:00.000000,5.43,2024-11-25T11:30:00.000000,5.02,-8.287292817679555,1.5,未涨停卖出
SHSE.605028,世茂能源,2024-11-22,22.0,22.0,20.69,20.69,22.99,15983096.0,337082508.02,25.29,20.69,false,false,1.1070858,9.9894,33.104,33.104,false,false,true,断板,断板,断板,3天3板,6.0887,22.348,21.599999999999998,-4.3062200956937735,-4.212962962962948,2108.9938271033348,true,-0.10004349717268368,13.0,断板,21.392857142857142,-0.07596463022508038,2330.7036669858276,7.465776293823034,1,SHSE.605028,2024-11-22,2024-11-22T09:30:00.000000,22.0,2024-11-25T11:30:00.000000,18.92,-14.685258964143411,1.5,止损卖出
SHSE.600119,长江投资,2024-11-29,10.61,11.42,10.52,10.88,10.97,42251101.0,465746498.8,12.07,9.87,false,false,2.18378174,11.5671,39.741416256,39.741416256,false,false,false,,未涨停,未涨停,4天2板,11.8109,10.681999999999999,10.388571428571428,-3.281677301732007,4.730473047304744,1102.3298512386696,false,-0.008204193254329972,6.87,炸板,10.217142857142857,0.0417853751187085,1043.611621843697,7.3685682326621995,1,SHSE.600119,2024-11-29,2024-11-29T09:30:00.000000,10.61,2024-12-02T11:30:00.000000,10.88,1.727679292256062,1.5,未涨停卖出
SZSE.000981,山子高科,2024-12-13,2.59,2.93,2.51,2.82,2.7,1464343249.0,4007155062.83,2.97,2.43,false,false,6.77064435,22.4415,281.9286790416,184.0093837464,false,false,false,,未涨停,未涨停,7天6板,22.13703333333333,2.876,2.7471428571428573,-4.074074074074085,2.652106084243357,273.64861794299156,false,0.04444444444444429,1.3,断板,2.6442857142857146,-0.09999999999999998,278.07471954079915,2.10696920583468,1,SZSE.000981,2024-12-13,2024-12-13T09:30:00.000000,2.59,2024-12-16T11:30:00.000000,2.95,12.992047254995464,1.5,未涨停卖出
SZSE.002177,御银股份,2024-12-13,6.06,6.1,5.78,5.8,6.26,171406632.0,1012508535.05,6.89,5.63,false,false,8.90542052,25.6133,44.149095052,38.814186612,false,false,false,,未涨停,未涨停,4天3板,44.729,6.1739999999999995,6.038571428571428,-3.1948881789137404,-3.9507925242488744,590.7055772789469,false,-0.07348242811501593,4.23,断板,5.9157142857142855,-0.05580693815987936,633.9649901411664,5.819850277710699,1,SZSE.002177,2024-12-13,2024-12-13T09:30:00.000000,6.06,2024-12-16T11:30:00.000000,5.94,-2.7612322985286286,1.5,未涨停卖出
SZSE.002501,利源股份,2024-12-13,2.3,2.33,2.22,2.22,2.38,324035610.0,735602716.65,2.62,2.14,false,false,7.53633796,9.1507,78.81,78.6128419332,false,false,true,断板,断板,断板,8天4板,19.201249999999998,2.322,2.2800000000000002,-3.361344537815129,-2.631578947368423,227.01292510721277,false,-0.0672268907563024,1.36,断板,2.2314285714285718,-0.028571428571428692,236.0686519500298,6.658130601792553,1,SZSE.002501,2024-12-13,2024-12-13T09:30:00.000000,2.3,2024-12-16T11:30:00.000000,2.34,0.9284600727524455,1.5,未涨停卖出
SHSE.603079,圣达生物,2024-11-25,18.17,18.8,17.08,17.08,18.98,10505979.0,185644579.14,20.88,17.08,false,false,2.07025467,6.1371,29.2390740264,29.2390740264,false,false,false,,未涨停,未涨停,4天2板,7.297200000000004,18.15,17.81,-4.26765015806111,-4.098820887142058,1767.0374092695217,true,-0.10010537407797693,11.46,炸板,17.592857142857145,-0.01556016597510379,2007.6278445246783,7.8846934632561805,1,SHSE.603079,2024-11-25,2024-11-25T09:30:00.000000,18.17,2024-11-26T11:30:00.000000,15.88,-13.299580982618773,1.5,止损卖出
SHSE.603706,东方环宇,2024-11-25,18.71,21.19,18.48,21.19,19.28,16522805.0,326795195.0,21.21,17.35,false,false,1.26180154,8.7246,40.1301970966,40.1301970966,true,false,false,,涨停,5天3板,2天2板,6.5581000000000005,20.114,19.162857142857145,-2.956431535269711,10.57850007454897,1977.843320186857,false,0.09906639004149387,15.66,断板,18.524285714285718,-0.07352234502642951,2033.1218054809513,4.079586643016877,1,SHSE.603706,2024-11-25,2024-11-25T09:30:00.000000,18.71,2024-11-26T11:30:00.000000,19.82,5.088571422487495,1.5,未涨停卖出
SZSE.002194,武汉凡谷,2024-11-25,14.3,15.08,13.76,13.9,15.02,115663710.0,1646561938.39,16.52,13.52,false,false,3.88356603,22.7133,94.97672703399999,70.783477072,false,false,false,,未涨停,未涨停,5天3板,18.42755,15.036000000000001,14.442857142857141,-4.7936085219706985,-3.758654797230452,1423.5769701577099,false,-0.07456724367509981,9.16,断板,14.254285714285714,-0.030342156229825723,1503.7141484842855,5.371817999599114,1,SZSE.002194,2024-11-25,2024-11-25T09:30:00.000000,14.3,2024-11-26T11:30:00.000000,13.58,-5.791658540662525,1.5,未涨停卖出
SZSE.002693,*ST双成,2024-11-25,26.0,26.45,24.38,24.38,27.09,73286827.0,1807705544.84,29.8,24.38,false,false,3.50292315,17.8148,101.10136105000001,100.2949550048,false,false,true,断板,断板,断板,3天3板,7.805633333333333,26.7,25.464285714285715,-4.023624953857512,-4.25806451612904,2466.617288315675,true,-0.10003691399040238,15.4,断板,25.39142857142857,-0.09669889963321099,2818.4936293124165,6.689546528637343,1,SZSE.002693,2024-11-25,2024-11-25T09:30:00.000000,26.0,2024-11-26T11:30:00.000000,24.91,-4.955715599141895,1.5,未涨停卖出
SHSE.603660,苏州科达,2024-12-03,8.8,8.92,8.41,8.42,9.2,133592415.0,1143210634.95,10.12,8.28,false,false,2.01467367,25.1458,45.4643258488,44.733082528800004,false,false,false,,未涨停,未涨停,3天3板,12.295066666666665,9.413999999999998,9.001428571428571,-4.347826086956506,-6.4592921758451,855.7451670815293,false,-0.08478260869565213,6.56,断板,8.827142857142857,-0.0935960591133006,928.5641503177724,4.223984463505421,1,SHSE.603660,2024-12-03,2024-12-03T09:30:00.000000,8.8,2024-12-04T11:30:00.000000,8.38,-5.531510322346957,1.5,未涨停卖出
SZSE.000409,云鼎科技,2024-12-03,10.51,10.87,10.27,10.33,11.06,94102773.0,987127445.58,12.17,9.95,false,false,2.14178671,22.2285,70.0829041665,43.7312797335,false,false,true,断板,断板,断板,4天2板,10.78505,10.586,10.40857142857143,-4.972875226039789,-0.754872357946753,1048.9886898232,false,-0.0660036166365281,8.5,炸板,10.268571428571429,0.005454545454545601,1156.9961401135238,7.70728992765721,1,SZSE.000409,2024-12-03,2024-12-03T09:30:00.000000,10.51,2024-12-04T11:30:00.000000,10.43,-1.551927399820325,1.5,未涨停卖出
SZSE.000803,山高环能,2024-12-03,5.92,6.05,5.72,6.0,6.11,53872520.0,314266276.39,6.72,5.5,false,false,3.82314586,11.743,28.25929854,27.52585332,false,false,false,,未涨停,未涨停,5天3板,4.968799999999998,5.936,5.927142857142857,-3.109656301145669,1.2292118582791052,583.3517280981101,false,-0.018003273322422353,3.89,断板,5.865714285714286,0.025167785234899487,605.8455164013436,4.164637116415009,1,SZSE.000803,2024-12-03,2024-12-03T09:30:00.000000,5.92,2024-12-04T11:30:00.000000,5.84,-2.1373963605039195,1.5,未涨停卖出
SHSE.600249,两面针,2024-12-04,6.06,6.68,5.96,6.06,6.27,58825670.0,368938056.23,6.9,5.64,false,false,3.34827535,10.6956,33.33,33.33,false,false,true,断板,断板,断板,6天4板,16.26015,6.27,6.104285714285714,-3.349282296650717,-0.7254856073016649,627.1718728065485,false,-0.03349282296650713,4.49,断板,6.001428571428571,-0.07658321060382922,645.3734621481932,4.475124970245182,1,SHSE.600249,2024-12-04,2024-12-04T09:30:00.000000,6.06,2024-12-05T11:30:00.000000,5.96,-2.4338290402745493,1.5,未涨停卖出
SHSE.603586,金麒麟,2024-12-04,15.88,17.3,15.87,16.0,16.38,18592183.0,304031448.78,18.02,14.74,false,false,1.21172635,9.4833,31.3684448,31.3684448,false,false,true,断板,断板,断板,2天2板,12.757150000000001,16.128,15.52,-3.052503052503042,3.092783505154642,1635.2649324718886,false,-0.023199023199023117,12.75,断板,15.275714285714287,-0.07142857142857151,1684.6216862925794,7.229028336294759,1,SHSE.603586,2024-12-04,2024-12-04T09:30:00.000000,15.88,2024-12-05T11:30:00.000000,16.15,0.8898913163466723,1.5,未涨停卖出
SHSE.605300,佳禾食品,2024-12-04,14.5,15.39,14.46,14.5,15.08,12622541.0,188255708.73,16.59,13.57,false,false,1.03474912,3.1556,58.00145,58.00145,false,false,false,,未涨停,未涨停,4天3板,2.3182,15.378,14.795714285714286,-3.8461538461538463,-1.9986482572173443,1491.4248147817464,false,-0.038461538461538436,11.53,断板,14.471428571428573,-0.09970149253731342,1522.8117957469424,4.205330700888437,1,SHSE.605300,2024-12-04,2024-12-04T09:30:00.000000,14.5,2024-12-05T11:30:00.000000,14.71,0.6399230663552657,1.5,未涨停卖出
