code,name,trading_date,open,high,low,close,pre_close,volume,amount,limit_up,limit_down,is_st,is_suspended,adj_factor,turnover_rate,total_mv,mv_A_free_float,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,avg_limit_turnover_5,sma_5,sma_7,open_pct,close_sma7_pct,vwap,touch_limit_down,pct,lowest_30,prev_limit_status,prev_sma_7,pre_pct,pre_vwap,pre_close_sma7_pct,signal,code_right,trading_date_right,buy_time,buy_price,sell_time,sell_price,profit,holding_days,sell_reason
SHSE.600199,金种子酒,2024-10-10,13.18,13.96,12.92,13.4,13.75,28556240.0,383867105.84,15.13,12.38,false,false,3.63049069,4.3412,88.144774416,88.144774416,false,false,false,,未涨停,未涨停,3天3板,7.561533333333333,14.068000000000001,13.342857142857142,-4.145454545454547,0.4282655246252795,1344.2494734600914,false,-0.025454545454545396,9.8,断板,13.014285714285714,-0.10013089005235598,1402.238112984204,5.653128430296378,1,SHSE.600199,2024-10-10,2024-10-10T09:30:00.000000,13.18,2024-10-11T11:30:00.000000,12.96,-2.4527081355911706,1.5,未涨停卖出
SHSE.600266,城建发展,2024-10-10,5.23,5.55,5.11,5.3,5.39,90811247.0,482781509.38,5.93,4.85,false,false,4.85399876,4.3749,110.01440587100001,110.01440587100001,false,false,false,,未涨停,未涨停,3天2板,5.86655,5.65,5.412857142857143,-2.96846011131724,-2.0849828450778594,531.6318466367937,false,-0.016697588126159513,3.85,断板,5.299999999999999,-0.10016694490818034,546.7108134948118,1.6981132075471843,1,SHSE.600266,2024-10-10,2024-10-10T09:30:00.000000,5.23,2024-10-11T11:30:00.000000,5.39,2.238083992900271,1.5,未涨停卖出
SHSE.600340,华夏幸福,2024-10-10,1.42,1.47,1.36,1.4,1.49,171146109.0,241647733.53,1.64,1.34,false,false,18.78435188,4.3959,54.792084788000004,54.506970868,false,false,true,断板,断板,断板,4天4板,7.211325,1.48,1.3957142857142857,-4.697986577181212,0.3070624360286549,141.19382260101514,false,-0.06040268456375841,1.01,断板,1.352857142857143,-0.09696969696969693,152.13571140821136,10.137275607180559,1,SHSE.600340,2024-10-10,2024-10-10T09:30:00.000000,1.42,2024-10-11T11:30:00.000000,1.41,-1.495426743729303,1.5,未涨停卖出
SHSE.600606,绿地控股,2024-10-10,1.97,2.03,1.86,1.94,2.06,264305115.0,514026063.01,2.27,1.85,false,false,120.14220031,1.8806,272.6518352916,272.6518352916,false,false,true,断板,断板,断板,5天4板,1.782625,2.0520000000000005,1.9342857142857142,-4.368932038834955,0.2954209748892207,194.48207160500849,true,-0.058252427184466105,1.31,断板,1.8714285714285714,-0.10043668122270744,208.28463046620084,10.076335877862599,1,SHSE.600606,2024-10-10,2024-10-10T09:30:00.000000,1.97,2024-10-11T11:30:00.000000,1.93,-2.8110906627297876,1.5,未涨停卖出
SHSE.600643,爱建集团,2024-10-10,5.95,6.0,5.53,5.53,6.14,68925258.0,387066277.53,6.75,5.53,false,false,7.73884614,4.334,88.10234402340001,87.9464498948,false,false,true,断板,断板,断板,6天5板,8.839033333333333,6.066000000000001,5.814285714285715,-3.0944625407166044,-4.889434889434896,561.573926252115,true,-0.09934853420195433,3.78,断板,5.665714285714286,-0.09970674486803532,621.0914891922426,8.371154815935434,1,SHSE.600643,2024-10-10,2024-10-10T09:30:00.000000,5.95,2024-10-11T11:30:00.000000,5.56,-7.299206535203726,1.5,未涨停卖出
SHSE.600657,信达地产,2024-10-10,4.05,4.25,3.78,4.02,4.2,95637854.0,386783395.7,4.62,3.78,false,false,13.10543678,3.3535,114.645519519,114.645519519,false,false,false,,未涨停,未涨停,4天3板,4.3590333333333335,4.322,4.115714285714286,-3.5714285714285796,-2.3255813953488462,404.42500487307046,true,-0.04285714285714304,2.69,断板,4.018571428571429,-0.10064239828693788,422.454561462357,4.5147529328119465,1,SHSE.600657,2024-10-10,2024-10-10T09:30:00.000000,4.05,2024-10-11T11:30:00.000000,4.15,1.6526486646008594,1.5,未涨停卖出
SHSE.600696,*ST岩石,2024-10-10,10.71,12.05,10.01,10.68,11.12,31889956.0,334728972.25,12.23,10.01,false,false,2.60149938,9.5345,35.7213352308,35.7213352308,false,false,true,断板,断板,断板,9天7板,4.3824,10.048000000000002,9.307142857142859,-3.6870503597122157,14.750575594781251,1049.6376108201591,true,-0.03956834532374098,4.78,断板,8.805714285714286,0.0692307692307692,1061.6552063303434,26.281635301752093,1,SHSE.600696,2024-10-10,2024-10-10T09:30:00.000000,10.71,2024-10-11T11:30:00.000000,9.73,-9.874228575892516,1.5,止损卖出
SHSE.601933,永辉超市,2024-10-10,3.42,3.47,3.23,3.23,3.59,490423608.0,1592641366.97,3.95,3.23,false,false,9.16855592,5.4041,293.1236948739,293.1236948739,false,false,true,断板,断板,断板,6天6板,4.13065,3.5479999999999996,3.3528571428571428,-4.735376044568243,-3.6642522368981654,324.74810367815735,true,-0.10027855153203336,2.15,断板,3.2457142857142856,-0.10025062656641615,367.74739151228135,10.607394366197184,1,SHSE.601933,2024-10-10,2024-10-10T09:30:00.000000,3.42,2024-10-11T11:30:00.000000,2.98,-13.55979590410289,1.5,止损卖出
SHSE.603369,今世缘,2024-10-10,47.51,50.78,46.81,48.51,49.08,15343901.0,747886175.06,53.99,44.17,false,false,2.83453983,1.2231,608.55795,608.55795,false,false,false,,未涨停,未涨停,3天2板,1.47075,50.102,47.48714285714285,-3.198859005704972,2.1539664871694715,4874.159283613731,false,-0.011613691931540382,35.35,断板,46.24571428571429,-0.09994498441225019,4997.2475243413755,6.128753243543784,1,SHSE.603369,2024-10-10,2024-10-10T09:30:00.000000,47.51,2024-10-11T11:30:00.000000,46.46,-2.9892637406593447,1.5,未涨停卖出
SHSE.603383,顶点软件,2024-10-10,42.5,43.37,40.17,40.17,44.63,17012624.0,690229745.92,49.09,40.17,false,false,2.61667389,8.3479,82.52380951229999,81.8643787923,false,false,true,断板,断板,断板,6天4板,3.622866666666667,39.648,36.91428571428571,-4.7725745014564245,8.819659442724474,4057.1621751000903,true,-0.09993278064082456,23.25,炸板,35.34142857142857,0.07619966240655907,4408.250410973053,26.282388132099115,1,SHSE.603383,2024-10-10,2024-10-10T09:30:00.000000,42.5,2024-10-11T09:30:00.000000,36.15,-15.618936020623398,1.0,大幅低开卖出
SHSE.603737,三棵树,2024-10-10,36.66,38.5,35.5,36.59,37.86,12640134.0,465934592.38,41.65,34.07,false,false,5.19998979,2.3985,192.83386679790001,192.83386679790001,false,false,false,,未涨停,未涨停,3天3板,1.4366,38.374,36.30571428571428,-3.1695721077654593,0.7830329739513886,3686.152317530811,false,-0.03354463814051756,26.3,断板,35.41285714285714,-0.10007130972189215,3849.970768803512,6.910323127193514,1,SHSE.603737,2024-10-10,2024-10-10T09:30:00.000000,36.66,2024-10-11T11:30:00.000000,36.19,-2.0686484829911174,1.5,未涨停卖出
SHSE.603920,世运电路,2024-10-10,28.06,28.27,26.29,26.7,29.21,41287418.0,1107650442.09,32.13,26.29,false,false,1.6131199,7.5402,177.696822123,146.20036924200002,false,false,true,断板,断板,断板,2天2板,6.524649999999999,26.51,25.04,-3.937007874015755,6.629392971246008,2682.77963540854,true,-0.0859294762067786,18.27,断板,24.262857142857143,0.04246966452533907,2853.422062430584,20.389778615167216,1,SHSE.603920,2024-10-10,2024-10-10T09:30:00.000000,28.06,2024-10-11T11:30:00.000000,26.34,-6.877692366670169,1.5,未涨停卖出
SZSE.000002,万科A,2024-10-10,8.9,9.5,8.72,9.12,9.34,446821056.0,4055413279.12,10.27,8.41,false,false,190.9840261,4.5984,886.8467238096001,886.1845508880001,false,false,false,,未涨停,未涨停,3天3板,6.2015,9.48,8.964285714285714,-4.710920770877939,1.7370517928286853,907.6146311063729,false,-0.02355460385438979,6.18,断板,8.678571428571429,-0.10019267822736044,943.2642532334207,7.6213991769547285,1,SZSE.000002,2024-10-10,2024-10-10T09:30:00.000000,8.9,2024-10-11T11:30:00.000000,9.19,2.435650655803738,1.5,未涨停卖出
SZSE.000069,华侨城A,2024-10-10,2.75,2.83,2.6,2.72,2.89,291454434.0,786905823.29,3.18,2.6,false,false,35.35522812,4.2273,218.6270190416,187.53348467040001,false,false,true,断板,断板,断板,5天4板,3.435925,2.878,2.7128571428571426,-4.84429065743945,0.263296471827293,269.9927438022782,true,-0.05882352941176472,1.77,断板,2.6228571428571428,-0.09968847352024912,293.1721667560578,10.185185185185192,1,SZSE.000069,2024-10-10,2024-10-10T09:30:00.000000,2.75,2024-10-11T11:30:00.000000,2.71,-2.239768199927572,1.5,未涨停卖出
SZSE.000627,*ST天茂,2024-10-10,3.51,3.6,3.3,3.3,3.67,275620148.0,928826405.33,4.04,3.3,false,false,21.90795504,6.0543,163.040762445,150.232637445,false,false,true,断板,断板,断板,6天4板,6.921849999999999,3.626,3.468571428571429,-4.359673024523165,-4.8599670510708535,336.9951043383084,true,-0.10081743869209814,1.68,断板,3.391428571428572,-0.10049019607843146,375.468602564374,8.213984835720286,1,SZSE.000627,2024-10-10,2024-10-10T09:30:00.000000,3.51,2024-10-11T11:30:00.000000,3.13,-11.536758947117518,1.5,止损卖出
SZSE.000882,华联股份,2024-10-10,1.47,1.67,1.39,1.58,1.52,214325047.0,322107672.22,1.67,1.37,false,false,2.26535668,7.8349,43.250160762600004,43.2211254028,false,true,false,,炸板,7天3板,4天3板,7.5427,1.596,1.5157142857142856,-3.2894736842105288,4.241281809613587,150.28932769579657,false,0.03947368421052633,1.1,断板,1.4614285714285713,-0.10059171597633132,153.4952665293438,4.007820136852406,1,SZSE.000882,2024-10-10,2024-10-10T09:30:00.000000,1.47,2024-10-11T11:30:00.000000,1.52,2.577445320757796,1.5,未涨停卖出
SZSE.001236,弘业期货,2024-10-10,12.61,12.88,11.83,11.83,13.14,36899047.0,441756932.16,14.45,11.83,false,false,1.00223547,11.3036,89.6806011374,38.6173381048,false,false,true,断板,断板,断板,2天2板,23.1563,12.98,12.570000000000002,-4.033485540334865,-5.887032617342895,1197.2041775496261,true,-0.09969558599695594,6.77,断板,12.498571428571429,-0.09999999999999998,1333.3984941425585,5.132015087438564,1,SZSE.001236,2024-10-10,2024-10-10T09:30:00.000000,12.61,2024-10-11T09:30:00.000000,11.0,-13.462723254484048,1.0,大幅低开卖出
SZSE.002146,荣盛发展,2024-10-10,1.58,1.65,1.52,1.57,1.65,213952737.0,337726798.78,1.82,1.49,false,false,12.03467189,5.4856,68.2661724607,61.2342602107,false,false,false,,未涨停,未涨停,4天3板,8.940666666666667,1.6900000000000002,1.6085714285714285,-4.242424242424233,-2.3978685612788575,157.85112334412435,false,-0.04848484848484835,1.13,断板,1.5671428571428572,-0.09836065573770503,166.65650889888792,5.287146763901542,1,SZSE.002146,2024-10-10,2024-10-10T09:30:00.000000,1.58,2024-10-11T11:30:00.000000,1.6,0.4589237984769924,1.5,未涨停卖出
SZSE.002541,鸿路钢构,2024-10-10,14.51,15.13,13.81,14.44,14.93,20835423.0,300894602.67,16.42,13.44,false,false,4.30403089,4.1992,99.6376464488,71.6472918164,false,false,false,,未涨停,未涨停,3天2板,4.2744,14.988,14.254285714285714,-2.8131279303415937,1.3028663058729157,1444.1492388707443,false,-0.03281982585398524,10.68,断板,13.89857142857143,-0.10006027727546718,1518.5160272580995,7.421112138965968,1,SZSE.002541,2024-10-10,2024-10-10T09:30:00.000000,14.51,2024-10-11T11:30:00.000000,14.02,-4.146885922883242,1.5,未涨停卖出
SZSE.002607,中公教育,2024-10-10,2.92,3.04,2.73,2.83,3.0,851946037.0,2436619353.15,3.3,2.7,false,false,8.24467627,16.9415,174.5374027087,142.31346411450002,false,false,true,断板,断板,断板,2天2板,17.43105,2.822,2.661428571428572,-2.6666666666666687,6.333870101986026,286.00630172894387,false,-0.05666666666666664,1.61,断板,2.584285714285714,-0.009900990099009799,312.24082812500467,16.086235489220574,1,SZSE.002607,2024-10-10,2024-10-10T09:30:00.000000,2.92,2024-10-11T11:30:00.000000,2.7,-8.271025487092729,1.5,未涨停卖出
SZSE.002625,光启技术,2024-10-10,26.8,28.5,25.35,26.68,28.03,153964765.0,4128939164.74,30.83,25.23,false,false,6.69033663,8.6632,574.8440415816001,474.162725548,false,false,true,断板,断板,断板,2天2板,1.84095,25.976,24.529999999999998,-4.388155547627544,8.764777823073796,2681.7429070475964,true,-0.04816268283981451,15.63,炸板,23.521428571428572,0.02001455604075697,2970.4652342864206,19.16793197692074,1,SZSE.002625,2024-10-10,2024-10-10T09:30:00.000000,26.8,2024-10-11T11:30:00.000000,27.38,1.350121900457872,1.5,未涨停卖出
SZSE.002722,物产金轮,2024-10-10,14.78,15.43,14.36,14.58,15.44,16064729.0,237561764.19,16.98,13.9,false,false,1.09372066,9.154,30.1194877842,25.587173624400002,false,false,true,断板,断板,断板,2天1板,12.1564,15.406,14.904285714285715,-4.2746113989637315,-2.175788363845493,1478.7785351996913,false,-0.05569948186528495,10.7,断板,14.764285714285714,-0.10023310023310028,1667.5141500056386,4.576681180454762,1,SZSE.002722,2024-10-10,2024-10-10T09:30:00.000000,14.78,2024-10-11T11:30:00.000000,14.1,-5.360964801147257,1.5,未涨停卖出
SHSE.600666,奥瑞德,2024-10-14,1.86,1.94,1.83,1.92,1.94,114031330.0,216018506.3,2.13,1.75,false,false,13.89274992,4.7125,53.05944658560001,46.459256352,false,false,true,断板,断板,断板,4天3板,6.5593,1.97,1.875714285714286,-4.123711340206178,2.361005331302348,189.4378556314304,false,-0.010309278350515427,1.35,断板,1.8171428571428572,-0.0976744186046512,198.55276977614207,6.761006289308172,1,SHSE.600666,2024-10-14,2024-10-14T09:30:00.000000,1.86,2024-10-15T11:30:00.000000,1.88,0.2698881891787414,1.5,未涨停卖出
SHSE.601777,千里科技,2024-10-14,4.6,4.7,4.38,4.6,4.81,102583175.0,462425249.08,5.29,4.33,false,false,1.17457654,2.269,207.97060326599998,207.97060326599998,false,false,true,断板,断板,断板,4天2板,2.59495,4.93,4.797142857142857,-4.365904365904365,-4.109589041095898,450.78079234728307,false,-0.043659043659043606,3.74,断板,4.725714285714285,-0.09925093632958804,491.80642219317315,1.7835550181378528,1,SHSE.601777,2024-10-14,2024-10-14T09:30:00.000000,4.6,2024-10-15T11:30:00.000000,4.63,-0.1498354408453066,1.5,未涨停卖出
SHSE.603138,海量数据,2024-10-14,14.4,15.38,14.06,15.19,15.04,19334474.0,282171793.13,16.54,13.54,false,false,3.11114084,6.8291,44.725847648999995,43.00547078100001,false,false,true,断板,断板,断板,4天2板,8.4128,15.681999999999999,15.337142857142856,-4.255319148936162,-0.9593889716840516,1459.423168843383,false,0.00997340425531923,9.62,断板,15.022857142857143,-0.08958837772397099,1555.6144268257224,0.11411182959299364,1,SHSE.603138,2024-10-14,2024-10-14T09:30:00.000000,14.4,2024-10-15T11:30:00.000000,15.11,4.094455511288176,1.5,未涨停卖出
SZSE.000158,常山北明,2024-10-14,16.84,19.46,15.99,19.46,17.69,458707623.0,8224785979.51,19.46,15.92,false,false,2.18655236,28.8892,311.09081390660003,308.989540426,true,false,false,,涨停,18天10板,15天9板,8.662600000000001,16.944,15.700000000000001,-4.804974561899386,23.94904458598726,1793.0345098080047,true,0.10005652911249285,5.9,断板,14.684285714285716,0.034502923976608146,1658.6424376633145,20.468917209845312,1,SZSE.000158,2024-10-14,2024-10-14T09:30:00.000000,16.84,2024-10-15T11:30:00.000000,20.68,21.82434158851528,1.5,未涨停卖出
SZSE.002355,兴民智通,2024-10-14,5.91,6.74,5.88,6.74,6.13,97641086.0,635685751.26,6.74,5.52,false,false,2.08648127,15.7953,41.82644496,41.66443221,true,false,false,,涨停,5天2板,2天1板,18.0874,6.459999999999999,6.151428571428572,-3.5889070146818884,9.568044588945648,651.0433028776431,false,0.09951060358890707,4.17,断板,5.902857142857143,-0.09985315712187959,630.3269954449688,3.848015488867372,1,SZSE.002355,2024-10-14,2024-10-14T09:30:00.000000,5.91,2024-10-15T15:00:00.000000,7.16,20.185248852306508,2.0,未涨停卖出
SZSE.002685,华东重机,2024-10-14,4.02,4.18,3.97,4.14,4.14,93377625.0,380664585.1,4.55,3.73,false,false,2.89541126,9.2677,41.7183925374,41.7128314824,false,false,false,,未涨停,未涨停,2天2板,14.00155,4.26,4.087142857142857,-2.898550724637684,1.293254106955601,407.6614554075454,false,0.0,2.75,断板,3.9828571428571427,-0.02358490566037752,416.0228236062054,3.9454806312768986,1,SZSE.002685,2024-10-14,2024-10-14T09:30:00.000000,4.02,2024-10-16T11:30:00.000000,4.65,14.749955402271537,2.5,未涨停卖出
SHSE.600130,*ST波导,2024-09-26,3.76,3.87,3.7,3.86,3.91,95751744.0,361810558.46,4.3,3.52,false,false,4.36995993,12.7669,28.95,28.95,false,false,false,,未涨停,未涨停,2天2板,4.1439,3.936,3.741428571428571,-3.8363171355498813,3.169148529973278,377.86315250821957,false,-0.01278772378516635,3.07,断板,3.65,-0.060096153846153855,395.1321472116581,7.123287671232884,1,SHSE.600130,2024-09-26,2024-09-26T09:30:00.000000,3.76,2024-09-27T11:30:00.000000,3.91,3.1607612104772356,1.5,未涨停卖出
SHSE.600225,退市卓朗,2024-09-26,2.05,2.14,2.03,2.11,2.14,115521745.0,239971847.3,2.35,1.93,false,false,1.88789402,3.3889,71.9804210593,71.9262162565,false,false,true,断板,断板,断板,4天4板,1.9128,2.036,1.8985714285714284,-4.205607476635528,11.13619262603462,207.72872440595492,false,-0.014018691588785215,1.4,断板,1.812857142857143,-0.013824884792626668,219.21243021615544,18.045705279747835,1,SHSE.600225,2024-09-26,2024-09-26T09:30:00.000000,2.05,2024-09-27T11:30:00.000000,2.1,1.6227771839471532,1.5,未涨停卖出
SHSE.600619,海立股份,2024-09-26,7.39,8.38,7.35,8.04,7.74,183181238.0,1465764514.52,8.51,6.97,false,false,42.63406923,23.2117,63.449653759200004,63.449653759200004,false,false,false,,未涨停,未涨停,4天4板,15.5077,7.653999999999999,7.2457142857142856,-4.521963824289413,10.962145110410084,800.1717482223808,false,0.03875968992248047,4.88,断板,6.867142857142857,0.04172274562584133,727.7740624474459,12.710630330767628,1,SHSE.600619,2024-09-26,2024-09-26T09:30:00.000000,7.39,2024-09-27T11:30:00.000000,8.17,9.673889017677611,1.5,未涨停卖出
SHSE.600776,东方通信,2024-09-26,9.8,9.96,9.58,9.95,10.2,47903076.0,468000110.47,11.22,9.18,false,false,3.64412071,5.0108,95.122006368,95.122006368,false,false,false,,未涨停,未涨停,3天2板,3.5354500000000004,10.162,9.700000000000001,-3.9215686274509665,2.5773195876288475,976.9729828414359,false,-0.02450980392156865,8.03,断板,9.477142857142857,-0.010669253152279512,1026.6077246040988,7.627374133252935,1,SHSE.600776,2024-09-26,2024-09-26T09:30:00.000000,9.8,2024-09-27T11:30:00.000000,10.28,4.062118871452956,1.5,未涨停卖出
SHSE.605086,龙高股份,2024-09-26,19.27,20.38,19.18,20.21,19.95,8018819.0,160108748.47,21.95,17.96,false,false,1.46852694,4.4748,36.21632,36.21632,false,false,false,,未涨停,未涨停,4天2板,2.3284,19.232,18.37857142857143,-3.4085213032581443,9.96502137582588,1996.6624570276497,false,0.013032581453634062,13.79,断板,17.584285714285716,0.034214618973561484,1929.8027560529142,13.453570558128181,1,SHSE.605086,2024-09-26,2024-09-26T09:30:00.000000,19.27,2024-09-27T11:30:00.000000,19.85,2.5951798096237546,1.5,未涨停卖出
SZSE.000736,*ST中地,2024-09-26,10.02,11.34,10.02,11.34,10.31,138491479.0,1509781512.07,11.34,9.28,false,false,2.71802494,19.9144,84.7209586734,78.8621803326,true,false,false,,涨停,8天4板,5天3板,7.7066,10.698,10.247142857142858,-2.812803103782744,10.664993726474266,1090.1620251091404,false,0.09990300678952457,6.76,炸板,9.792857142857143,-0.09956331877729252,1138.7476202771074,5.280816921954784,1,SZSE.000736,2024-09-26,2024-09-26T09:30:00.000000,10.02,2024-09-27T11:30:00.000000,11.85,17.321134623183895,1.5,未涨停卖出
SZSE.002323,雅博股份,2024-09-26,1.33,1.45,1.33,1.41,1.39,196761096.0,275989665.23,1.53,1.25,false,false,7.75930993,9.2794,29.904057502199997,29.897722752900002,false,false,true,断板,断板,断板,3天2板,10.18445,1.3139999999999998,1.25,-4.316546762589916,12.799999999999995,140.26637929989982,false,0.014388489208633004,1.01,炸板,1.2014285714285715,0.007246376811594235,147.30228133153722,15.695600475624241,1,SZSE.002323,2024-09-26,2024-09-26T09:30:00.000000,1.33,2024-09-27T11:30:00.000000,1.42,5.916184884522046,1.5,未涨停卖出
SZSE.002453,华软科技,2024-09-26,4.5,4.59,4.34,4.51,4.66,64379859.0,287338184.45,5.13,4.19,false,false,4.13201319,10.5389,36.6377573826,27.5506102025,false,false,true,断板,断板,断板,4天3板,8.9673,4.39,4.122857142857143,-3.433476394849788,9.390159390159388,446.3168899608805,false,-0.032188841201716833,3.22,断板,3.9528571428571433,0.010845986984815648,455.94342412586917,17.889410914347657,1,SZSE.002453,2024-09-26,2024-09-26T09:30:00.000000,4.5,2024-09-27T11:30:00.000000,4.65,2.509960159362539,1.5,未涨停卖出
SZSE.002549,凯美特气,2024-09-26,6.15,6.43,6.12,6.28,6.34,54013547.0,338501774.83,6.97,5.71,false,false,8.39792316,7.8014,43.6678481828,43.4801782328,false,false,false,,未涨停,未涨停,4天3板,4.5983,6.19,6.038571428571429,-2.9968454258675,3.9981074047787972,626.6979186351158,false,-0.009463722397476282,4.64,断板,5.841428571428572,0.0,629.388319187632,8.535094155050128,1,SZSE.002549,2024-09-26,2024-09-26T09:30:00.000000,6.15,2024-09-27T11:30:00.000000,6.52,5.17150908560876,1.5,未涨停卖出
SZSE.002686,亿利达,2024-09-26,4.82,4.96,4.82,4.93,5.05,36123553.0,176903653.35,5.56,4.55,false,false,4.73922037,6.9105,27.915589256900002,25.770717574400003,false,false,false,,未涨停,未涨停,4天3板,5.13785,5.014,4.931428571428571,-4.554455445544545,-0.02896871378909686,489.71831023930565,false,-0.023762376237623783,3.71,断板,4.811428571428571,-0.007858546168958758,491.23950312115846,4.958432304038002,1,SZSE.002686,2024-09-26,2024-09-26T09:30:00.000000,4.82,2024-09-27T11:30:00.000000,4.98,2.496239109950242,1.5,未涨停卖出
SHSE.600203,福日电子,2024-11-06,13.51,14.9,13.51,14.25,13.91,163188497.0,2334370180.43,15.3,12.52,false,false,1.20493084,27.5197,84.500801685,84.500801685,false,false,true,断板,断板,断板,6天5板,16.5439,13.806000000000001,13.365714285714287,-2.8756290438533454,6.616075245831546,1430.4747107450837,false,0.024442846872753332,5.66,断板,12.847142857142858,-0.00642857142857145,1424.1563579110136,8.273101301011893,1,SHSE.600203,2024-11-06,2024-11-06T09:30:00.000000,13.51,2024-11-07T11:30:00.000000,13.22,-2.926266805465007,1.5,未涨停卖出
SHSE.600322,津投城开,2024-11-06,2.46,2.75,2.34,2.69,2.53,181117588.0,460012984.96,2.78,2.28,false,false,2.29953377,16.3804,29.74333,29.74333,false,false,false,,未涨停,未涨停,2天2板,15.116349999999999,2.4859999999999998,2.35,-2.766798418972326,14.468085106382972,253.98581663974014,false,0.06324110671936767,1.28,断板,2.257142857142857,0.028455284552845406,255.27853086704894,12.0886075949367,1,SHSE.600322,2024-11-06,2024-11-06T09:30:00.000000,2.46,2024-11-07T11:30:00.000000,2.8,12.914196871052372,1.5,未涨停卖出
SHSE.600355,*ST精伦,2024-11-06,4.98,5.62,4.81,5.62,5.11,142099088.0,738988952.9,5.62,4.6,false,false,4.06926408,28.8767,27.65541304,27.65541304,true,false,false,,涨停,8天5板,6天4板,7.0290333333333335,5.036,4.805714285714286,-2.5440313111545967,16.944114149821633,520.0518619092052,false,0.09980430528375739,3.0,断板,4.602857142857142,0.017928286852589848,515.8047198787053,11.01800124146495,1,SHSE.600355,2024-11-06,2024-11-06T09:30:00.000000,4.98,2024-11-07T11:30:00.000000,5.72,13.944223107569718,1.5,未涨停卖出
SHSE.600392,盛和资源,2024-11-06,13.16,14.3,12.8,13.6,13.55,242711568.0,3263690166.28,14.91,12.2,false,false,7.46160909,13.8469,238.38441352,238.38441352,false,false,false,,未涨停,未涨停,2天2板,7.88635,12.728,12.072857142857144,-2.878228782287827,12.649390604662159,1344.678456479668,false,0.0036900369003689537,7.52,炸板,11.594285714285714,0.06525157232704393,1301.2814751624876,16.86791522917694,1,SHSE.600392,2024-11-06,2024-11-06T09:30:00.000000,13.16,2024-11-07T11:30:00.000000,13.15,-0.8721951101369559,1.5,未涨停卖出
SHSE.600481,双良节能,2024-11-06,7.79,8.02,7.2,7.2,8.0,270878544.0,2032864361.92,8.8,7.2,false,false,8.03538656,14.4802,134.689156056,134.689156056,false,false,false,,未涨停,未涨停,6天6板,10.320833333333333,7.609999999999999,7.221428571428571,-2.6249999999999996,-0.2967359050444971,750.4707947337461,true,-0.09999999999999998,3.46,断板,6.965714285714285,0.03761348897535677,774.6563949105533,14.848236259228884,1,SHSE.600481,2024-11-06,2024-11-06T09:30:00.000000,7.79,2024-11-07T09:30:00.000000,6.69,-14.80496499240522,1.0,大幅低开卖出
SZSE.000016,深康佳A,2024-11-06,6.78,6.98,6.29,6.36,6.98,287051590.0,1902586828.22,7.68,6.28,false,false,17.36657435,17.979,101.54336568000001,101.54336568000001,false,false,false,,未涨停,未涨停,11天10板,9.544566666666666,7.018000000000001,6.758571428571429,-2.865329512893985,-5.897273303741281,662.8030968997593,true,-0.08882521489971351,2.45,断板,6.605714285714286,0.0014347202295552641,696.1104458577552,5.666089965397928,1,SZSE.000016,2024-11-06,2024-11-06T09:30:00.000000,6.78,2024-11-07T11:30:00.000000,6.38,-6.64950816204211,1.5,未涨停卖出
SZSE.000066,中国长城,2024-11-06,16.11,18.48,15.63,18.48,16.8,843125695.0,14314704004.48,18.48,15.12,false,false,8.32372844,26.7932,596.1276714624,581.5273975896,true,false,false,,涨停,7天5板,4天4板,15.456033333333332,16.89,16.0,-4.107142857142865,15.500000000000004,1697.8137529636076,false,0.10000000000000009,8.09,炸板,15.064285714285715,0.06060606060606055,1699.2010345059134,11.522048364153626,1,SZSE.000066,2024-11-06,2024-11-06T09:30:00.000000,16.11,2024-11-07T11:30:00.000000,19.41,19.52413808453337,1.5,未涨停卖出
SZSE.000545,金浦钛业,2024-11-06,2.83,2.89,2.76,2.8,2.94,99073996.0,279268506.66,3.23,2.65,false,false,3.22280124,10.0542,27.631326688,27.591286688000004,false,false,false,,未涨停,未涨停,3天2板,5.50315,2.756,2.652857142857143,-3.7414965986394515,5.546580506192771,281.87871483451624,false,-0.04761904761904767,1.73,炸板,2.597142857142857,0.06909090909090909,288.4742658390665,13.201320132013205,1,SZSE.000545,2024-11-06,2024-11-06T09:30:00.000000,2.83,2024-11-07T11:30:00.000000,2.83,-0.7968127490039941,1.5,未涨停卖出
SZSE.000958,电投产融,2024-11-06,8.95,9.06,8.28,8.31,9.2,326900162.0,2822910589.7,10.12,8.28,false,false,3.42137067,6.0724,447.362079012,447.36020926199996,false,false,false,,未涨停,未涨停,10天10板,4.335633333333333,9.48,9.168571428571429,-2.717391304347826,-9.364287940168275,863.5390611094283,true,-0.09673913043478244,3.2,断板,9.018571428571429,-0.039665970772442716,924.8546438475968,2.0117218438143425,1,SZSE.000958,2024-11-06,2024-11-06T09:30:00.000000,8.95,2024-11-07T11:30:00.000000,8.48,-6.00636559905627,1.5,未涨停卖出
