trading_date,factor_group,mean,count
2022-04-14,G1,-0.049749267894063476,920
2022-04-14,G2,-0.04572263198801156,920
2022-04-14,G3,-0.05177565815218987,919
2022-04-14,G4,-0.052112704095198116,920
2022-04-14,G5,-0.06720729553624176,919
2022-04-15,G1,-0.03876784278899181,919
2022-04-15,G2,-0.04235842158368297,919
2022-04-15,G3,-0.046815127205003526,919
2022-04-15,G4,-0.047111607564328604,919
2022-04-15,G5,-0.05738038628666951,919
2022-04-18,G1,-0.12632000966647675,919
2022-04-18,G2,-0.12874606065489702,918
2022-04-18,G3,-0.12484898973102677,919
2022-04-18,G4,-0.11828085359978885,918
2022-04-18,G5,-0.11945091838293012,919
2022-04-19,G1,-0.16566368621130428,920
2022-04-19,G2,-0.1619933025615411,919
2022-04-19,G3,-0.1568083424520402,919
2022-04-19,G4,-0.15008998018523162,919
2022-04-19,G5,-0.14900449152858322,920
2022-04-20,G1,-0.1326763352580249,920
2022-04-20,G2,-0.12262341366171901,920
2022-04-20,G3,-0.11506270176893761,919
2022-04-20,G4,-0.11733253613543726,920
2022-04-20,G5,-0.1291468505738031,920
2022-04-21,G1,-0.11626839175305635,921
2022-04-21,G2,-0.10127710159986827,920
2022-04-21,G3,-0.09706670213982264,920
2022-04-21,G4,-0.09285407559741281,920
2022-04-21,G5,-0.11081951581612927,920
2022-04-22,G1,-0.06749455904528968,921
2022-04-22,G2,-0.053485171378430944,920
2022-04-22,G3,-0.04938444540069673,920
2022-04-22,G4,-0.04821600635077202,920
2022-04-22,G5,-0.0667355247022143,921
2022-04-25,G1,0.031231793623605786,921
2022-04-25,G2,0.04534678207253938,920
2022-04-25,G3,0.03944311761712286,921
2022-04-25,G4,0.03388357817612076,920
2022-04-25,G5,0.01990863887832287,921
2022-04-26,G1,0.06569333168531552,921
2022-04-26,G2,0.07196920491578829,920
2022-04-26,G3,0.06732962783444213,920
2022-04-26,G4,0.05600344432544672,920
2022-04-26,G5,0.03800010109563054,921
2022-04-27,G1,0.0499299833027097,920
2022-04-27,G2,0.051088434592805036,920
2022-04-27,G3,0.04096320595834507,920
2022-04-27,G4,0.04182930244534278,920
2022-04-27,G5,0.04045551615886253,920
2022-04-28,G1,0.09427776575982114,919
2022-04-28,G2,0.08568768189259048,918
2022-04-28,G3,0.0786063750399892,919
2022-04-28,G4,0.06949103136730117,918
2022-04-28,G5,0.0783665618563574,919
2022-04-29,G1,0.04572079186100751,919
2022-04-29,G2,0.04030835167435745,917
2022-04-29,G3,0.03743725990106811,918
2022-04-29,G4,0.03552530442606322,918
2022-04-29,G5,0.04135143083516999,918
2022-05-05,G1,0.045943136201835134,909
2022-05-05,G2,0.03779713529997124,908
2022-05-05,G3,0.02980790005458598,907
2022-05-05,G4,0.028459149888448294,908
2022-05-05,G5,0.030566352365113136,907
2022-05-06,G1,0.053452785927584706,915
2022-05-06,G2,0.05177569486523181,915
2022-05-06,G3,0.04977255389393312,914
2022-05-06,G4,0.05183976665113385,914
2022-05-06,G5,0.050509016870929166,915
2022-05-09,G1,0.03160337302621647,915
2022-05-09,G2,0.0392350393484562,915
2022-05-09,G3,0.038450308762136995,912
2022-05-09,G4,0.03825886561847468,914
2022-05-09,G5,0.03558678909398239,915
2022-05-10,G1,0.013048881134283355,916
2022-05-10,G2,0.01831238776341211,915
2022-05-10,G3,0.024860170946038682,915
2022-05-10,G4,0.023936665850909068,913
2022-05-10,G5,0.011153774210785923,915
2022-05-11,G1,0.02795596576004843,916
2022-05-11,G2,0.021286703164460536,915
2022-05-11,G3,0.02276537967079983,915
2022-05-11,G4,0.023292559895284715,915
2022-05-11,G5,0.013366600500978877,915
2022-05-12,G1,0.02587216981157991,916
2022-05-12,G2,0.024663589089813295,915
2022-05-12,G3,0.022675788900075516,914
2022-05-12,G4,0.023681516405239793,915
2022-05-12,G5,0.01152540986142801,915
2022-05-13,G1,0.0312937412551627,916
2022-05-13,G2,0.029128140037214388,916
2022-05-13,G3,0.029249016961924026,915
2022-05-13,G4,0.026281567779588386,915
2022-05-13,G5,0.015181261500925412,915
2022-05-16,G1,0.04853956010764642,916
2022-05-16,G2,0.04231453781301775,915
2022-05-16,G3,0.04125243341422934,916
2022-05-16,G4,0.03189392051775051,915
2022-05-16,G5,0.024158556650004926,915
2022-05-17,G1,0.0025083808713102884,917
2022-05-17,G2,0.001803874968832431,916
2022-05-17,G3,-0.002677529221609262,916
2022-05-17,G4,-0.008340534893345184,916
2022-05-17,G5,-0.017893068120685595,916
2022-05-18,G1,0.01461887613096128,917
2022-05-18,G2,0.01452104664425497,916
2022-05-18,G3,0.007288148677548784,916
2022-05-18,G4,0.002222673124647749,916
2022-05-18,G5,-0.004617074423375348,916
2022-05-19,G1,0.013008256403222063,917
2022-05-19,G2,0.012335743635541135,916
2022-05-19,G3,0.0067452154426424285,916
2022-05-19,G4,-0.0034447933393419936,916
2022-05-19,G5,-0.014231061386383505,916
2022-05-20,G1,0.0023600930840258654,917
2022-05-20,G2,-0.00227383144673949,917
2022-05-20,G3,-0.007055747277875511,916
2022-05-20,G4,-0.01615334293405418,917
2022-05-20,G5,-0.02109552887763937,917
2022-05-23,G1,-0.010323804964442553,918
2022-05-23,G2,-0.009045462099025415,917
2022-05-23,G3,-0.011862945448813464,917
2022-05-23,G4,-0.014046554972067507,917
2022-05-23,G5,-0.020913188900980716,917
2022-05-24,G1,0.047404975554906366,918
2022-05-24,G2,0.04531868460100646,917
2022-05-24,G3,0.04571112564875729,917
2022-05-24,G4,0.0392634543090522,917
2022-05-24,G5,0.026215175520425574,916
2022-05-25,G1,0.031341879159600045,918
2022-05-25,G2,0.03227512568298785,918
2022-05-25,G3,0.03379936242039457,918
2022-05-25,G4,0.025692736647140193,918
2022-05-25,G5,0.017183373659720343,916
2022-05-26,G1,0.030965362994867855,919
2022-05-26,G2,0.03071753683861913,919
2022-05-26,G3,0.040222240408616994,918
2022-05-26,G4,0.03598902097269062,918
2022-05-26,G5,0.03182843313460815,918
2022-05-27,G1,0.04242994614168035,919
2022-05-27,G2,0.05099717354214346,919
2022-05-27,G3,0.06207477450442065,918
2022-05-27,G4,0.05603666370049301,918
2022-05-27,G5,0.04968279824020052,918
2022-05-30,G1,0.034361702376848074,920
2022-05-30,G2,0.038254944062867106,919
2022-05-30,G3,0.041506559901870764,919
2022-05-30,G4,0.04372328915977249,918
2022-05-30,G5,0.028493995058283563,919
2022-05-31,G1,0.016857798355387695,921
2022-05-31,G2,0.023901345359437963,920
2022-05-31,G3,0.027198988782924288,920
2022-05-31,G4,0.027610638061734943,920
2022-05-31,G5,0.01913820874694198,920
2022-06-01,G1,-0.006828188335017978,921
2022-06-01,G2,-0.0018488795247085773,919
2022-06-01,G3,0.00020543720150438554,919
2022-06-01,G4,0.0013370966518637404,919
2022-06-01,G5,-0.013757226327748898,918
2022-06-02,G1,0.0032841064601458075,921
2022-06-02,G2,0.00450357945771846,919
2022-06-02,G3,0.00734213697784429,918
2022-06-02,G4,0.008432130033052812,919
2022-06-02,G5,-0.007279872185510109,917
2022-06-06,G1,-0.0114953664676511,923
2022-06-06,G2,-0.006888434828101168,921
2022-06-06,G3,-0.010818068660436204,921
2022-06-06,G4,-0.006239552526388178,920
2022-06-06,G5,-0.01358038787928514,920
2022-06-07,G1,-0.01331471347134784,924
2022-06-07,G2,0.0008740298925371988,922
2022-06-07,G3,-0.004746068660385151,921
2022-06-07,G4,0.000450018977784154,921
2022-06-07,G5,-0.0018942518141620015,920
2022-06-08,G1,-0.0054555726241543355,924
2022-06-08,G2,0.0024806176690212703,922
2022-06-08,G3,-0.004620133426448908,923
2022-06-08,G4,-0.0005375830904792888,921
2022-06-08,G5,-0.0055170973200104135,918
2022-06-09,G1,0.020066423488371895,923
2022-06-09,G2,0.02158860642795806,922
2022-06-09,G3,0.02299774014698883,923
2022-06-09,G4,0.027401643512620946,920
2022-06-09,G5,0.03174512585392116,918
2022-06-10,G1,0.006935565221974228,924
2022-06-10,G2,0.008488907776250929,923
2022-06-10,G3,0.011731749332753427,924
2022-06-10,G4,0.01949707549216903,922
2022-06-10,G5,0.017909329294704995,918
2022-06-13,G1,0.0180434102709685,925
2022-06-13,G2,0.021163302384169858,924
2022-06-13,G3,0.01791643971110634,924
2022-06-13,G4,0.028177468033092744,924
2022-06-13,G5,0.017724413825618658,916
2022-06-14,G1,0.019080744698506128,925
2022-06-14,G2,0.016810533293105286,924
2022-06-14,G3,0.014634737317363875,924
2022-06-14,G4,0.020334438803419848,924
2022-06-14,G5,0.004013212213239712,913
2022-06-15,G1,0.003942474749635823,925
2022-06-15,G2,0.004574205211528657,924
2022-06-15,G3,0.0033031366956948294,924
2022-06-15,G4,0.007020924717484271,925
2022-06-15,G5,0.0003434449163777186,913
2022-06-16,G1,0.0046890239899820794,926
2022-06-16,G2,0.012821842640867638,924
2022-06-16,G3,0.019110123026719453,925
2022-06-16,G4,0.02181653922629574,925
2022-06-16,G5,0.02034450354637261,913
2022-06-17,G1,0.018371916600255847,924
2022-06-17,G2,0.022674865773976483,925
2022-06-17,G3,0.02233303352244744,925
2022-06-17,G4,0.02652024124897131,924
2022-06-17,G5,0.019388618231479318,914
2022-06-20,G1,0.01282180452056188,925
2022-06-20,G2,0.017690505382818574,924
2022-06-20,G3,0.01643918095137953,925
2022-06-20,G4,0.023295465993944605,923
2022-06-20,G5,0.024514036542792637,914
2022-06-21,G1,0.024653556481581348,926
2022-06-21,G2,0.03574978702620878,925
2022-06-21,G3,0.038352088033312165,925
2022-06-21,G4,0.044266916069447666,922
2022-06-21,G5,0.05434428356100441,920
2022-06-22,G1,0.026920507771111726,925
2022-06-22,G2,0.029707077250806513,924
2022-06-22,G3,0.0342237374381041,922
2022-06-22,G4,0.029648475774953283,923
2022-06-22,G5,0.02921994793428953,921
2022-06-23,G1,0.026286712250710973,925
2022-06-23,G2,0.021199141128313875,925
2022-06-23,G3,0.020930313423697215,923
2022-06-23,G4,0.017190573491170934,924
2022-06-23,G5,0.008418636012158975,921
2022-06-24,G1,0.015166811025114808,925
2022-06-24,G2,0.011257595307314829,924
2022-06-24,G3,0.0043453322396885445,924
2022-06-24,G4,0.004210231442836988,923
2022-06-24,G5,-0.004022400399007686,922
2022-06-27,G1,0.01112013749876062,925
2022-06-27,G2,0.010853518083515586,924
2022-06-27,G3,0.0034553536688340697,925
2022-06-27,G4,0.005130663784449272,924
2022-06-27,G5,-0.00811204879319693,924
2022-06-28,G1,-0.0045914481478367365,926
2022-06-28,G2,-0.010426078819951163,925
2022-06-28,G3,-0.01787841770411498,925
2022-06-28,G4,-0.021317593485291608,925
2022-06-28,G5,-0.03453355881844258,925
2022-06-29,G1,-0.00714687679804917,926
2022-06-29,G2,-0.0048912377955969265,925
2022-06-29,G3,-0.006686313478483928,925
2022-06-29,G4,-0.0009221819573319429,925
2022-06-29,G5,-0.005012222454635971,925
2022-06-30,G1,-0.01321064398719404,926
2022-06-30,G2,-0.008227628073047544,925
2022-06-30,G3,-0.006665072465627289,926
2022-06-30,G4,-0.002080734525238961,925
2022-06-30,G5,-0.0001855461216887628,926
2022-07-01,G1,-0.007114181606919648,927
2022-07-01,G2,-0.00485251394280367,927
2022-07-01,G3,-0.002699414690551569,926
2022-07-01,G4,-0.00463702174101858,927
2022-07-01,G5,0.0036594004979250212,927
2022-07-04,G1,-0.012927985104663834,927
2022-07-04,G2,-0.01852791525355525,926
2022-07-04,G3,-0.02215913489810349,926
2022-07-04,G4,-0.020855823741583335,926
2022-07-04,G5,-0.013817590635635242,927
2022-07-05,G1,-0.013562737064254274,928
2022-07-05,G2,-0.023394244963102693,927
2022-07-05,G3,-0.029205192593630316,927
2022-07-05,G4,-0.03241231497819877,927
2022-07-05,G5,-0.025902167445818275,926
2022-07-06,G1,0.014525314295160886,928
2022-07-06,G2,-0.00011265625363064356,928
2022-07-06,G3,-0.00847934092499777,927
2022-07-06,G4,-0.014125164904953046,928
2022-07-06,G5,-0.011794050389860313,927
2022-07-07,G1,0.005597247353508496,928
2022-07-07,G2,-0.0045000765295934745,928
2022-07-07,G3,-0.004137657970640325,928
2022-07-07,G4,-0.009462740851169703,928
2022-07-07,G5,-0.009110565473686287,927
2022-07-08,G1,-0.03007274398641936,929
2022-07-08,G2,-0.028665774451172982,928
2022-07-08,G3,-0.020761887755270346,929
2022-07-08,G4,-0.017593995053311058,928
2022-07-08,G5,-0.020303367544574367,928
2022-07-11,G1,0.0029425326876850485,929
2022-07-11,G2,0.0020059635912681438,928
2022-07-11,G3,0.012164628902964951,929
2022-07-11,G4,0.017018884074937388,928
2022-07-11,G5,0.0118599449668799,928
2022-07-12,G1,0.023785212649033334,928
2022-07-12,G2,0.03439459896162849,928
2022-07-12,G3,0.03589889714626609,928
2022-07-12,G4,0.04579465682075414,928
2022-07-12,G5,0.04278447298927785,928
2022-07-13,G1,0.018323172601258902,928
2022-07-13,G2,0.03326237302879462,928
2022-07-13,G3,0.03638365988830897,928
2022-07-13,G4,0.04002631202702155,928
2022-07-13,G5,0.039393019488869786,928
2022-07-14,G1,0.017238479406452793,929
2022-07-14,G2,0.025837731549850213,929
2022-07-14,G3,0.02223955130873651,928
2022-07-14,G4,0.026137351554519597,929
2022-07-14,G5,0.025772611815560162,929
2022-07-15,G1,0.0455683324559456,930
2022-07-15,G2,0.04142073789699181,930
2022-07-15,G3,0.037053930368484346,930
2022-07-15,G4,0.03633944210392738,930
2022-07-15,G5,0.03807268918434085,930
2022-07-18,G1,0.011745155871288304,931
2022-07-18,G2,0.011454369022296278,931
2022-07-18,G3,0.005776678788004514,931
2022-07-18,G4,0.00494033484943416,931
2022-07-18,G5,-0.0034481441291738563,931
2022-07-19,G1,0.010206302022230435,932
2022-07-19,G2,0.009307293048116392,931
2022-07-19,G3,0.007646631562002262,932
2022-07-19,G4,0.006753486468882271,931
2022-07-19,G5,-0.001205669529329463,932
2022-07-20,G1,0.006257558139904116,933
2022-07-20,G2,0.005169234898990094,932
2022-07-20,G3,0.006246947393331559,932
2022-07-20,G4,0.008231004957852348,932
2022-07-20,G5,0.004368045636494106,933
2022-07-21,G1,0.016210357823003726,933
2022-07-21,G2,0.015804787408378804,932
2022-07-21,G3,0.02018788112798412,933
2022-07-21,G4,0.01636980449132735,932
2022-07-21,G5,0.019299587921376555,933
2022-07-22,G1,0.011885196350413015,933
2022-07-22,G2,0.009498190487573818,933
2022-07-22,G3,0.013715788591218034,932
2022-07-22,G4,0.01778988072917088,933
2022-07-22,G5,0.019041251719178035,933
2022-07-25,G1,0.018336561151992257,932
2022-07-25,G2,0.02038281597938601,932
2022-07-25,G3,0.029601358729447993,931
2022-07-25,G4,0.035830755620277356,932
2022-07-25,G5,0.04176592381996145,932
2022-07-26,G1,-0.037595108684327444,933
2022-07-26,G2,-0.026894479062841554,933
2022-07-26,G3,-0.021072723398758885,932
2022-07-26,G4,-0.007601609560632908,933
2022-07-26,G5,-0.00977695814999562,933
2022-07-27,G1,-0.045866400060181646,934
2022-07-27,G2,-0.03456242437144237,933
2022-07-27,G3,-0.030706297248315785,934
2022-07-27,G4,-0.02472365979070338,933
2022-07-27,G5,-0.03390174620138489,934
2022-07-28,G1,-0.04032740425718468,934
2022-07-28,G2,-0.02934223816688351,933
2022-07-28,G3,-0.02389530604313714,934
2022-07-28,G4,-0.018798142947977745,933
2022-07-28,G5,-0.03215917279706679,934
2022-07-29,G1,-0.019840889586495304,934
2022-07-29,G2,-0.004975767211463012,933
2022-07-29,G3,-0.0021990650545535406,934
2022-07-29,G4,-0.004084214962218697,933
2022-07-29,G5,-0.025864050353093485,934
2022-08-01,G1,-0.012476027041615684,934
2022-08-01,G2,-0.003983143171864751,934
2022-08-01,G3,0.00285265884792811,933
2022-08-01,G4,0.005003395677763244,934
2022-08-01,G5,-0.011427282860424036,934
2022-08-02,G1,0.03399729097088958,935
2022-08-02,G2,0.0411129094658345,934
2022-08-02,G3,0.04556805365624756,934
2022-08-02,G4,0.04772847910416054,934
2022-08-02,G5,0.03335993264361299,934
2022-08-03,G1,0.039655119887609704,935
2022-08-03,G2,0.04344404882728178,934
2022-08-03,G3,0.05138088031336952,934
2022-08-03,G4,0.05388166488444826,934
2022-08-03,G5,0.05311159307101982,935
2022-08-04,G1,0.04112421327323497,935
2022-08-04,G2,0.04614499364903911,935
2022-08-04,G3,0.04787771981150234,934
2022-08-04,G4,0.051619877671117066,935
2022-08-04,G5,0.0478497457170864,935
2022-08-05,G1,0.030326692013897063,935
2022-08-05,G2,0.03016395165608012,934
2022-08-05,G3,0.025074579481803465,935
2022-08-05,G4,0.027094570541399455,934
2022-08-05,G5,0.035597001794797065,935
2022-08-08,G1,0.02238966879071467,935
2022-08-08,G2,0.020899585708263353,935
2022-08-08,G3,0.017697039526955727,934
2022-08-08,G4,0.01526762449535859,935
2022-08-08,G5,0.025670080489903078,935
2022-08-09,G1,0.028485372857850858,935
2022-08-09,G2,0.02656474023116285,935
2022-08-09,G3,0.02028995186046017,935
2022-08-09,G4,0.01958674549165258,935
2022-08-09,G5,0.027232404406574526,935
2022-08-10,G1,0.03532359917520991,935
2022-08-10,G2,0.030849103677558394,935
2022-08-10,G3,0.02483825571082315,934
2022-08-10,G4,0.016902439701750916,935
2022-08-10,G5,0.01264306224823038,935
2022-08-11,G1,0.008084812289339199,935
2022-08-11,G2,0.010057642839333723,934
2022-08-11,G3,0.014502733825853873,934
2022-08-11,G4,0.01561057494727472,934
2022-08-11,G5,0.017511064933588102,935
2022-08-12,G1,0.0004967593680902972,936
2022-08-12,G2,0.005031731887123373,935
2022-08-12,G3,0.005319764748369711,935
2022-08-12,G4,0.008619383906678612,935
2022-08-12,G5,0.003985530875636537,935
2022-08-15,G1,0.01037993367493959,935
2022-08-15,G2,0.008696060470883176,934
2022-08-15,G3,0.005324030957500822,935
2022-08-15,G4,0.008830812842251942,934
2022-08-15,G5,-0.005293850778151908,935
2022-08-16,G1,0.004498323319596581,936
2022-08-16,G2,0.0030755498876208075,936
2022-08-16,G3,0.004456658674023299,935
2022-08-16,G4,0.004228595106111723,936
2022-08-16,G5,-0.007140854808484003,936
2022-08-17,G1,-0.01898301146034393,936
2022-08-17,G2,-0.025730858571008926,936
2022-08-17,G3,-0.03198047006923611,935
2022-08-17,G4,-0.036026604191302346,936
2022-08-17,G5,-0.043833245905196855,936
2022-08-18,G1,-0.0046127768175090855,937
2022-08-18,G2,-0.022104975783942566,936
2022-08-18,G3,-0.036992004622700525,936
2022-08-18,G4,-0.04962836177311355,936
2022-08-18,G5,-0.06779261515676673,937
2022-08-19,G1,-0.004907292585632951,937
2022-08-19,G2,-0.015734178483964717,936
2022-08-19,G3,-0.03014539219252364,937
2022-08-19,G4,-0.039592299360194136,936
2022-08-19,G5,-0.05754227259628775,937
2022-08-22,G1,-0.00871998017056727,937
2022-08-22,G2,-0.018874251498090626,936
2022-08-22,G3,-0.02971372505655261,936
2022-08-22,G4,-0.03579423039393389,936
2022-08-22,G5,-0.04556460632643243,936
2022-08-23,G1,-0.009446728234385977,937
2022-08-23,G2,-0.020960084455071682,936
2022-08-23,G3,-0.037051067719331775,936
2022-08-23,G4,-0.04615070633913418,936
2022-08-23,G5,-0.05933826722750906,936
2022-08-24,G1,-0.0024574055605605456,937
2022-08-24,G2,-0.017858320281062767,936
2022-08-24,G3,-0.03113592448469766,936
2022-08-24,G4,-0.042384661132656314,936
2022-08-24,G5,-0.05899435366863411,936
2022-08-25,G1,-0.0058961884123663625,937
2022-08-25,G2,-0.01848277526494508,936
2022-08-25,G3,-0.03185421799170658,936
2022-08-25,G4,-0.042562071912331675,936
2022-08-25,G5,-0.05480633917406462,937
2022-08-26,G1,0.0014158354385017155,938
2022-08-26,G2,-0.005454715423933911,937
2022-08-26,G3,-0.011113785300872227,937
2022-08-26,G4,-0.021081836503435855,937
2022-08-26,G5,-0.026629816252427503,938
2022-08-29,G1,-0.005750782699583836,938
2022-08-29,G2,-0.011756980645585719,938
2022-08-29,G3,-0.01830524899561691,937
2022-08-29,G4,-0.023980917860176337,938
2022-08-29,G5,-0.028574741496344497,938
2022-08-30,G1,0.0025646831374213554,939
2022-08-30,G2,-0.002257088442603948,938
2022-08-30,G3,-0.0027782034336361673,939
2022-08-30,G4,-0.0023537623956376252,938
2022-08-30,G5,-0.004733864514600867,939
2022-08-31,G1,0.02673083319626358,939
2022-08-31,G2,0.026381356726342058,939
2022-08-31,G3,0.030976952975765616,938
2022-08-31,G4,0.0311573419269588,939
2022-08-31,G5,0.03514544687184663,939
2022-09-01,G1,0.02217581170391421,939
2022-09-01,G2,0.023620583879282328,938
2022-09-01,G3,0.02499017511601555,938
2022-09-01,G4,0.025843776803846624,938
2022-09-01,G5,0.02561138140155809,939
2022-09-02,G1,0.009313754597700785,939
2022-09-02,G2,0.010679430486415962,939
2022-09-02,G3,0.011979996745131232,938
2022-09-02,G4,0.013630865534458766,939
2022-09-02,G5,0.0056023677503403676,939
2022-09-05,G1,0.011923044468005229,939
2022-09-05,G2,0.014246371937420116,939
2022-09-05,G3,0.012014123726615318,939
2022-09-05,G4,0.013494702733011402,939
2022-09-05,G5,-0.0016555296926756612,939
2022-09-06,G1,-0.009844232894287286,939
2022-09-06,G2,-0.010898938636163489,939
2022-09-06,G3,-0.008618662524817543,938
2022-09-06,G4,-0.005904258449861246,939
2022-09-06,G5,-0.019887014672337985,939
2022-09-07,G1,-0.04148326599489438,939
2022-09-07,G2,-0.04141579462726428,939
2022-09-07,G3,-0.03654846379135475,938
2022-09-07,G4,-0.029448994670517873,939
2022-09-07,G5,-0.03893139407786792,939
2022-09-08,G1,-0.05653035464467817,940
2022-09-08,G2,-0.05412541481884995,939
2022-09-08,G3,-0.05067674802894539,939
2022-09-08,G4,-0.04575425390143903,939
2022-09-08,G5,-0.05321077918984911,940
2022-09-09,G1,-0.07044834020168177,940
2022-09-09,G2,-0.06720438014938838,939
2022-09-09,G3,-0.06378249878214398,939
2022-09-09,G4,-0.059161312522357214,939
2022-09-09,G5,-0.05878530510213043,940
2022-09-13,G1,-0.05579051021220768,939
2022-09-13,G2,-0.056740352648480326,939
2022-09-13,G3,-0.05523327347708049,939
2022-09-13,G4,-0.05018371526617579,939
2022-09-13,G5,-0.04924667511990368,939
2022-09-14,G1,-0.0406539411689006,940
2022-09-14,G2,-0.04622509648318739,940
2022-09-14,G3,-0.046144879778458076,939
2022-09-14,G4,-0.04319482824278861,940
2022-09-14,G5,-0.03862724118918848,940
2022-09-15,G1,-0.014990190102871902,940
2022-09-15,G2,-0.02072009481416137,939
2022-09-15,G3,-0.025925586908413317,940
2022-09-15,G4,-0.02686937220027026,939
2022-09-15,G5,-0.02793049363673884,940
2022-09-16,G1,-0.013826754923233068,941
2022-09-16,G2,-0.01870809824317501,940
2022-09-16,G3,-0.02460867404554099,940
2022-09-16,G4,-0.02088149000316534,940
2022-09-16,G5,-0.018873485621519213,940
2022-09-19,G1,-0.019425718540483906,941
2022-09-19,G2,-0.02194239728357435,940
2022-09-19,G3,-0.023744970870668666,940
2022-09-19,G4,-0.02840969841107153,940
2022-09-19,G5,-0.029496297822013788,940
2022-09-20,G1,-0.015252424396614544,941
2022-09-20,G2,-0.01435413909054384,940
2022-09-20,G3,-0.015368012681957255,940
2022-09-20,G4,-0.015343987152514036,940
2022-09-20,G5,-0.01876391461110071,941
2022-09-21,G1,-0.05100241745826801,942
2022-09-21,G2,-0.04393396004429657,941
2022-09-21,G3,-0.04125646335849056,941
2022-09-21,G4,-0.039909070233361814,941
2022-09-21,G5,-0.04520765538856723,941
2022-09-22,G1,-0.05236203400053377,942
2022-09-22,G2,-0.04378701477606175,941
2022-09-22,G3,-0.03858469896489868,941
2022-09-22,G4,-0.040236981916854,941
2022-09-22,G5,-0.05106379012128532,941
2022-09-23,G1,-0.04524126987907707,942
2022-09-23,G2,-0.03497569432171401,942
2022-09-23,G3,-0.030886198401575714,941
2022-09-23,G4,-0.03209452693131353,942
2022-09-23,G5,-0.043513431483139846,942
2022-09-26,G1,-0.044971960845499724,942
2022-09-26,G2,-0.03835949603017204,942
2022-09-26,G3,-0.03269032481667684,941
2022-09-26,G4,-0.03318761589059696,942
2022-09-26,G5,-0.03381243693927896,942
2022-09-27,G1,-0.057929333352754186,943
2022-09-27,G2,-0.05668031802197044,942
2022-09-27,G3,-0.05158559184666049,942
2022-09-27,G4,-0.04928847533362744,942
2022-09-27,G5,-0.055475278030643,942
2022-09-28,G1,0.006055761358656879,943
2022-09-28,G2,0.0017430298273132994,943
2022-09-28,G3,-0.0006671698817654042,942
2022-09-28,G4,-0.001820833940815357,943
2022-09-28,G5,-0.014754943418965188,943
2022-09-29,G1,0.02382479633504253,943
2022-09-29,G2,0.018257190381456345,943
2022-09-29,G3,0.010496423664854154,942
2022-09-29,G4,0.010341213371061175,943
2022-09-29,G5,0.003469748727319045,943
2022-09-30,G1,0.059414270153710196,943
2022-09-30,G2,0.057206099564751284,943
2022-09-30,G3,0.04735171454332779,943
2022-09-30,G4,0.04170955702720567,943
2022-09-30,G5,0.03881750783701587,943
2022-10-10,G1,0.10285278800357285,944
2022-10-10,G2,0.09489029057652104,943
2022-10-10,G3,0.08549788323679945,944
2022-10-10,G4,0.07090159843794404,943
2022-10-10,G5,0.07304979638276642,944
2022-10-11,G1,0.09249129605484066,944
2022-10-11,G2,0.08918173442476832,943
2022-10-11,G3,0.08470536368012842,944
2022-10-11,G4,0.07372742062217767,943
2022-10-11,G5,0.07840339292314458,944
2022-10-12,G1,0.04965897035620219,944
2022-10-12,G2,0.04770352310832131,944
2022-10-12,G3,0.045016682035343605,943
2022-10-12,G4,0.03746177744808812,944
2022-10-12,G5,0.04887082406078565,944
2022-10-13,G1,0.03643469925795168,944
2022-10-13,G2,0.03391552722516497,943
2022-10-13,G3,0.026818844716859764,944
2022-10-13,G4,0.02660724312323358,943
2022-10-13,G5,0.03619106305484061,944
2022-10-14,G1,0.01763296264200356,945
2022-10-14,G2,0.012861216946094767,944
2022-10-14,G3,0.005737621966585911,945
2022-10-14,G4,0.0017545783667890246,944
2022-10-14,G5,0.01158209715666388,945
2022-10-17,G1,-0.01196879162698825,944
2022-10-17,G2,-0.016197320350482946,944
2022-10-17,G3,-0.022629657885583604,944
2022-10-17,G4,-0.025118666519080797,944
2022-10-17,G5,-0.0227936352325365,944
2022-10-18,G1,-0.011737010459145972,944
2022-10-18,G2,-0.021793053224278866,944
2022-10-18,G3,-0.027324646120768844,944
2022-10-18,G4,-0.03130638198488434,944
2022-10-18,G5,-0.03920352739237713,944
2022-10-19,G1,0.012417333172624181,945
2022-10-19,G2,0.002875032023838643,944
2022-10-19,G3,-0.0008915276999158011,944
2022-10-19,G4,-0.003040092256799122,944
2022-10-19,G5,-0.0029097413873486523,945
2022-10-20,G1,0.007283148809089432,945
2022-10-20,G2,0.003804050531948292,944
2022-10-20,G3,0.00037325864544126544,944
2022-10-20,G4,-0.0012377863637758248,944
2022-10-20,G5,-0.00022200244709530984,945
2022-10-21,G1,-0.03569187741121437,945
2022-10-21,G2,-0.037026435857198677,945
2022-10-21,G3,-0.034516317347810625,945
2022-10-21,G4,-0.03439939316347752,945
2022-10-21,G5,-0.03190619116670577,945
2022-10-24,G1,-0.010503194278631616,946
2022-10-24,G2,-0.014823632566987878,945
2022-10-24,G3,-0.014401445386446117,946
2022-10-24,G4,-0.012540753211446223,945
2022-10-24,G5,-0.0001976986997008333,946
2022-10-25,G1,0.014209707719598733,946
2022-10-25,G2,0.012066030678578765,945
2022-10-25,G3,0.015072121765033515,945
2022-10-25,G4,0.01592468769779557,945
2022-10-25,G5,0.03262994336121143,946
2022-10-26,G1,0.009252711060457393,946
2022-10-26,G2,0.008706658557240307,945
2022-10-26,G3,0.009065328797533669,945
2022-10-26,G4,0.010134754809203656,945
