trading_date,sentiment_factor,limit_spread_rank,limit_up_premium_rank,equal_weight_return,nav,future_return_1d,future_return_5d,future_return_10d,future_return_20d
2021-02-22,,,,0.8586493105905032,0.9992282548216496,-0.5485401369587195,0.7844052101854349,0.5196298923348719,2.5929550097636866
2021-02-23,,,,-0.5485401369587161,0.9937470867841207,-0.04921447881117702,0.8104222768965386,-1.3992949749167982,2.080543017872283
2021-02-24,,,,-0.04921447881117563,0.9932580193346586,-0.4745895530887223,2.3795022328213733,-2.4535109260664822,1.3857488229169324
2021-02-25,,,,-0.4745895530887173,0.9885441205396803,-0.32912137098551897,1.9742854978454627,0.08563655090005895,1.5904503141375592
2021-02-26,,,,-0.329121370985534,0.9852906105773633,2.2100730995489704,3.147870417973486,0.5323132991977619,3.3234769104687922
2021-03-01,,,,2.210073099548976,1.0070662533141155,-0.522867164435048,-0.26271457106719076,-1.917315959875976,1.4464955183545847
2021-03-02,,,,-0.5228671644350595,1.0018006345514296,1.5064855232131302,-2.1919531749841292,-0.11022230761221774,1.3558525886607997
2021-03-03,,,,1.506485523213133,1.016892616082404,-0.8685098299886951,-4.720684368924832,-0.9458457290174582,0.14023860960137302
2021-03-04,,,,-0.8685098299886823,1.0080608037512993,0.8179544782234593,-1.8520835303967864,0.1515188137278578,1.368126692597249
2021-03-05,,,,0.8179544782234703,1.0163062822387985,-1.169503615214973,-2.535735452585708,-0.8607539130800479,1.0559773812877093
2021-03-08,,,,-1.169503615214966,1.004420543526359,-2.4470735838096114,-1.658959717715358,2.062607193887933,3.3869076940602483
2021-03-09,,,,-2.447073583809616,0.9798416337353685,-1.1178651786167615,2.1283840491122863,3.5292222219950986,6.763812882123887
2021-03-10,,,,-1.1178651786167606,0.9688883253062512,2.1160694980924877,3.961865820409205,3.93582566162225,7.337918482847283
2021-03-11,,,,2.1160694980924775,0.9893906756286359,0.1157043352819409,2.041410980685643,1.503526195261995,5.688239686175645
2021-03-12,,,,0.11570433528193379,0.9905354435332135,-0.28043743800889587,1.7185596662362412,2.776384547089994,4.339353131858559
2021-03-15,,,,-0.2804374380089012,0.9877576113127989,1.3099180723454618,3.7843477157864625,3.4295671158983465,4.038477103614246
2021-03-16,,,,1.309918072345463,1.0006964267743532,0.6573376055059033,1.3716443140911583,1.4676926209484797,3.867429097456143
2021-03-17,,,,0.6573376055058961,1.0072743807044948,0.2297114731226957,-0.025047798614874495,1.09645511247074,3.008746698658138
2021-03-18,,,,0.2297114731226931,1.0095882055227987,-0.20105418884107662,-0.5271240178415848,1.2147672779003749,4.42716655251012
2021-03-19,,,,-0.20105418884107282,1.0075583861455497,1.7447532579945912,1.0399526736563525,1.9333728770614789,6.1904206759183955
2021-03-22,,,,1.7447532579945813,1.0251377939140218,-1.045261579869483,-0.3418440330325012,1.297537400408122,3.997940035292613
2021-03-23,,,,-1.0452615798694826,1.014422422413517,-0.7295128344850021,0.09474869181340662,3.1243262440366237,4.940950382145548
2021-03-24,,,,-0.7295128344850053,1.0070220806461168,-0.2736441522867672,1.1217838932560786,3.273262900033158,6.156148412312246
2021-03-25,,,,-0.27364415228675376,1.0042664236101921,1.3711593444720949,1.7511218797518158,4.12272720739133,5.5941585844430985
2021-03-26,,,,1.3711593444721033,1.018036516520919,0.3533178776866208,0.8842246851507696,1.5207468054613704,3.875876006651646
2021-03-29,,,,0.3533178776866173,1.0216334215351657,-0.6117504591381384,1.645004784138293,0.588719458753606,2.8236987471801145
2021-03-30,,,,-0.6117504591381512,1.0153835743882156,0.2890649242469845,3.0267097842975987,2.365025176508473,3.837336186796758
2021-03-31,,,,0.2890649242469741,1.0183186921483371,0.3470092971817218,2.1276118002904187,1.8915515722682352,3.2661296985795563
2021-04-01,,,,0.34700929718171547,1.0218523526850312,0.5074993471599454,2.3307903478865466,3.1738444507703356,2.1863345272982393
2021-04-02,,,,0.5074993471599482,1.0270382467038461,1.110094344443291,0.6309431650955544,4.176304264935093,2.180090659193734
2021-04-06,,,,1.11009434444329,1.038439340195775,0.7392774801031843,-1.0391905904553966,2.665812717845606,0.651224310396481
2021-04-07,,,,0.7392774801031813,1.0461162883823745,-0.5861420612050638,-0.6422456945140542,1.7615864309358242,0.44248837791598383
2021-04-08,,,,-0.5861420612050678,1.0399845608070482,0.5466454116977992,-0.23114241473087827,2.7915119860884685,1.7033245946434405
2021-04-09,,,,0.5466454116977882,1.0456695886910654,-1.1620606067290207,0.8238518436315401,1.4131702237504484,2.269503367268899
2021-04-12,,,,-1.1620606067290136,1.0335182743243412,-0.5679917022565983,3.5231321384149306,2.319850154080605,3.1637873098547598
2021-04-13,,,,-0.5679917022565817,1.0276479762848734,1.143356046710875,3.7439096652575055,2.2218985393714696,5.106158821953932
2021-04-14,,,,1.1433560467108708,1.0393976515606285,-0.17480664666982282,2.419370427857137,1.4382949720860072,3.250423589684859
2021-04-15,,,,-0.17480664666982076,1.0375807153803704,1.6098642975739264,3.0296572236842456,1.3490599614006005,4.151469040044886
2021-04-16,,,,1.6098642975739337,1.0542843568757911,1.4840523645847536,0.5845029418563463,-0.957132041292974,2.4629860858048414
2021-04-19,,,,1.4840523645847616,1.0699304888034535,-0.35593906795633456,-1.1623315093726938,-1.9161877740111688,0.7904934381427475
2021-04-20,,,,-0.35593906795633695,1.0661221881938259,-0.14798090134215958,-1.467084796396223,-1.9622777574320405,1.4716940238049592
2021-04-21,,,,-0.14798090134215688,1.0645445309703279,0.42002221372956505,-0.957900299203851,-1.2962632554034403,2.3068289279841725
2021-04-22,,,,0.4200222137295542,1.0690158544754464,-0.8015947080962427,-1.6311781554654181,-1.0586354558071887,2.9288062580420826
2021-04-23,,,,-0.8015947080962534,1.0604466799572614,-0.2784044129097274,-1.5326764442435747,0.8444003294928004,4.562157147698764
2021-04-26,,,,-0.27840441290973184,1.0574943496037057,-0.6631787627523811,-0.7627216183372032,0.8248029629668974,5.761106031659402
2021-04-27,,,,-0.6631787627523769,1.0504812716598275,0.3680202748468808,-0.5025660308665136,2.8215679064809818,6.189513199801677
2021-04-28,,,,0.36802027484688776,1.054347255723005,-0.26262261595447756,-0.3416354835183988,1.786434421139993,7.148635468672326
2021-04-29,,,,-0.26262261595446446,1.051578301378781,-0.7022622927179922,0.5820367560801953,2.7651061388350495,8.380569878987409
2021-04-30,,,,-0.7022622927179916,1.0441934634897934,0.5013580605354617,2.414076759576367,3.453169519004362,8.754860503614402
2021-05-06,,,,0.5013580605354574,1.0494286115865838,-0.4027622186079993,1.5997260376272582,2.759559554962676,8.303640744268082
2021-05-07,,,,-0.40276221860799066,1.0452019096278506,0.5303589382146923,3.3409242879356205,3.502704574001192,8.708049503469638
2021-05-10,,,,0.5303589382146956,1.0507452313779526,0.661781945438622,2.1353650694382553,3.6504111214258117,9.21158482305724
2021-05-11,,,,0.6617819454386118,1.0576988736117692,1.1063849926573832,2.1704366437209632,4.030105843212084,8.585313145027683
2021-05-12,,,,1.106384992657378,1.069401095216916,-0.2977835817369656,1.0145995475478786,3.6866269282764152,7.794727197685325
2021-05-13,,,,-0.2977835817369624,1.0662165943324446,1.3041177398702475,1.141571500798988,4.895921364215927,8.705931366637621
2021-05-14,,,,1.3041177398702533,1.0801213140845745,-0.6424126601806468,0.15655006685908468,3.275524154994347,6.7308323601446896
2021-05-17,,,,-0.6424126601806375,1.0731824780175856,0.6963475159491805,1.483370672790496,5.268090073129295,6.632873574686582
2021-05-18,,,,0.6963475159491873,1.0806555575448629,-0.037414664791302066,1.8201636995797355,5.464368160692512,4.93275099184689
2021-05-19,,,,-0.03741466479131304,1.0802512338904589,-0.17246124992755796,2.6451893020382755,5.124725524853169,5.865859776765769
2021-05-20,,,,-0.1724612499275585,1.0783882191101335,0.31751326221136633,3.711975014534219,5.395197501153226,7.0762931760271375
2021-05-21,,,,0.3175132622113554,1.0818122447239331,0.6738237132777103,3.1140989641248673,5.0291873539853205,8.091439648940547
2021-05-24,,,,0.6738237132777093,1.0891017521620248,1.0305286477117814,3.7293985953045894,5.365317552977711,8.204306650947292
2021-05-25,,,,1.0305286477117774,1.1003252577207854,0.7725594031430916,3.579059715387034,4.378739466708748,7.934559095841975
2021-05-26,,,,0.772559403143083,1.1088259239644658,0.8650407779448477,2.4156380242221998,3.9620348265843486,6.521309052652491
2021-05-27,,,,0.8650407779448537,1.1184177203631822,-0.2607944848708188,1.6229779506012898,3.6321812639337203,6.032444074718302
2021-05-28,,,,-0.26079448487083445,1.115500948630657,1.2745618007218074,1.8572517328854898,3.345718391092034,7.041813146937059
2021-05-31,,,,1.2745618007218085,1.129718697608593,0.8841013405060938,1.5771025185016052,1.296483578840646,4.908696532337409
2021-06-01,,,,0.8841013405060958,1.1397065557580985,-0.3593390887525305,0.7720477030000783,-0.5040727765377784,4.980875400307716
2021-06-02,,,,-0.3593390887525395,1.1356111446061845,0.08438176735594549,1.5099225393649496,0.7050046962903789,4.027705778618129
2021-06-03,,,,0.08438176735594698,1.1365693933602943,-0.03086340639555374,1.977115170064292,1.5950401106800793,3.4601209455003445
2021-06-04,,,,-0.030863406395555217,1.136218609329454,0.9960152226151653,1.4613261529085486,2.9156202881341464,4.987909151450998
2021-06-07,,,,0.9960152226151673,1.1475355196405617,0.0845389432923449,-0.27626200462831374,2.694424658799255,4.158772635094343
2021-06-08,,,,0.08453894329233783,1.1485056340427702,0.37025148761307136,-1.2663437020739021,3.406651246509207,5.050626346999798
2021-06-09,,,,0.37025148761307447,1.1527579932381335,0.5450134419754837,-0.7929449879763406,2.4617392592759524,4.3645193516757885
2021-06-10,,,,0.5450134419754779,1.1590406792547283,-0.5364962890627489,-0.3746674523465665,2.316136533565305,4.719733759420364
2021-06-11,,,,-0.5364962890627456,1.152822469021799,-0.7336041965589346,1.4333482424957467,3.5764372374459397,6.608356227905854
2021-06-15,,,,-0.733604196558948,1.1443653150101807,-0.9091248743398395,2.978916277251309,3.5659806005855277,8.086339235267225
2021-06-16,,,,-0.9091248743398359,1.1339616052781056,0.8514971921629977,4.732930110966893,5.512736380180261,8.258790025561646
2021-06-17,,,,0.8514971921630027,1.143617256507255,0.9689320880564178,3.280698380632141,3.299439876248922,6.934049831282096
2021-06-18,,,,0.9689320880564184,1.1546981310701043,1.2685825114256977,2.7009234670557047,1.835799102779423,5.918607121669073
2021-06-21,,,,1.2685825114256952,1.169346429620619,0.7789453834115889,2.11280513961416,2.0135805016916253,4.883146993797127
2021-06-22,,,,0.7789453834115925,1.1784549996502371,0.7786649378722865,0.5700820561693076,1.4259274358470408,4.44677989687865
2021-06-23,,,,0.7786649378722956,1.1876312155411166,-0.546914406930521,0.7445664590756351,1.5898156266288321,4.908741999367838
2021-06-24,,,,-0.5469144069305221,1.1811358893221182,0.4021344695942064,0.018146174368149914,1.8570640183892761,6.305129217630978
2021-06-25,,,,0.4021344695941978,1.1858856438658305,0.688666505236113,-0.8423725270141347,2.349186850958307,4.917885786677156
2021-06-28,,,,0.68866650523612,1.1940524410855382,-0.7436257099556531,-0.0971715915421889,2.9272285003483223,2.862146700898349
2021-06-29,,,,-0.7436257099556458,1.1851731601432731,0.95351122235241,0.8509940154963092,4.364713787739816,1.7055940780223988
2021-06-30,,,,0.9535112223524161,1.196473919229548,-1.2640224484932516,0.8390022382959605,2.6025802567444467,-1.4349153459156438
2021-07-01,,,,-1.2640224484932496,1.1813502203001194,-0.4616879233859783,1.8385842113242346,3.518518550911187,2.463814776863882
2021-07-02,,,,-0.4616879233859781,1.1758960690001001,1.4453736833255348,3.2186725916187653,4.009207032164608,4.029907777656239
2021-07-05,,,,1.4453736833255244,1.192892161324687,0.1984044795839468,3.027341808106887,2.812925963379853,4.530687664707234
2021-07-06,,,,0.19840447958395208,1.195258912809361,0.9415072552523496,3.484070540448614,2.9783828823673586,4.1110710202353795
2021-07-07,,,,0.9415072552523588,1.2065123621925113,-0.2852870280794395,1.7489046691288257,3.266987298152979,4.642305549871284
2021-07-08,,,,-0.2852870280794237,1.2030703389310013,0.8872278039380399,1.6496049631846255,4.366967811322997,4.414693380888046
2021-07-09,,,,0.8872278039380327,1.2137443134789287,1.2573299665914472,0.7658831689044909,2.5097404432332437,3.664287244884412
2021-07-12,,,,1.2573299665914555,1.229005084450099,0.6425922986374566,-0.20811547785671847,-0.06323088690740608,3.5894725887852363
2021-07-13,,,,0.6425922986374483,1.2369025764726382,-0.7510262668072865,-0.488662318210209,-2.5479107000912493,4.071408149098676
2021-07-14,,,,-0.7510262668072826,1.2276131132285126,-0.3826015073715605,1.491989160925833,-3.9350819370789547,5.715596671344492
2021-07-15,,,,-0.3826015073715756,1.2229162469526094,0.010133967644865294,2.6732645435489255,-1.0188551660238465,6.577201558692569
2021-07-16,,,,0.010133967644867153,1.2230401768893993,0.27858101644531175,1.7306028781643112,0.019902800994553438,6.683333959056981
2021-07-19,,,,0.278581016445322,1.2264473346457123,0.35965384718350535,0.14518674704169232,1.670764337491204,6.595878090369767
2021-07-20,,,,0.3596538471835161,1.2308582996684452,1.2244031787900012,-2.0693605672008397,1.0999280685557888,3.874253067446287
2021-07-21,,,,1.2244031787900094,1.2459289678159862,0.776855327529069,-5.347290109172665,1.3318082455019864,3.6566034576313466
2021-07-22,,,,0.7768553275290695,1.2556080333796926,-0.9080770180523112,-3.595989399954014,0.04572861563951758,2.6553858796692698
2021-07-23,,,,-0.9080770180523068,1.244206145391753,-1.2842061434809926,-1.681598288784869,1.1262800946125973,2.9851488135843596
2021-07-26,,,,-1.2842061434809944,1.228227973635064,-1.85963605685332,1.523365865104398,3.6550145738242668,6.997200491941324
2021-07-27,,,,-1.859636056853316,1.2053874033769876,-2.163775061135731,3.2362584928605775,6.792382694658272,9.77256378415663
2021-07-28,,,,-2.1637750611357247,1.1793055313526448,2.6414673223836393,7.056425919953435,10.04599681446916,13.064644887353927
2021-07-29,,,,2.6414673223836367,1.2104565015943878,1.059690664687718,3.777558623263122,7.674246178357991,9.594722032229107
2021-07-30,,,,1.0596906646877167,1.223283596141889,1.9337121223402143,2.8559032027848374,6.662105212519909,8.260958989159395
2021-08-02,,,,1.9337121223402192,1.2469383793310842,-0.20382111759207344,2.099663156905396,4.8441789387260625,6.410283160041641
2021-08-03,,,,-0.20382111759207946,1.244396855590647,1.456568848625639,3.444646535735907,2.7441414172018064,6.572225104756568
2021-08-04,,,,1.456568848625633,1.2625223525424574,-0.5021809695863078,2.7925188692092595,2.294240330239594,4.761450638686293
2021-08-05,,,,-0.5021809695863039,1.2561822055512157,0.16217281084134338,3.7548460445487652,2.608464449347614,6.425093926906733
2021-08-06,,,,0.16217281084134458,1.258219391543247,1.1842524148105271,3.7005187755057456,1.8381658231991116,6.411820876501162
2021-08-09,,,,1.1842524148105176,1.2731198850712122,1.1108179097802484,2.6880752560397125,3.2243359685572237,6.490203063022992
2021-08-10,,,,1.110817909780254,1.2872619287675569,0.8169742662786472,-0.6771787057072154,2.790630768131952,6.598001747292104
2021-08-11,,,,0.8169742662786499,1.29777852746519,0.42930175107558366,-0.4847420264150415,2.7430784946898434,6.616958830041231
2021-08-12,,,,0.4293017510755794,1.303349913408681,0.10972670815143637,-1.1048945074902061,1.7835981416483904,6.312527574092042
2021-08-13,,,,0.10972670815144615,1.304780036364359,0.19637557640086456,-1.795895502064282,1.4989895178365797,5.8064468754532195
2021-08-16,,,,0.1963755764008745,1.3073423056815328,-2.202746783081677,0.5222229661822064,1.493744561851984,6.31889424849732
2021-08-17,,,,-2.2027467830816723,1.278544865099267,1.0123058475937086,3.491452849052745,3.725841332412805,7.87610550808564
2021-08-18,,,,1.0123058475936986,1.291487649532776,-0.19654680644017875,3.243543338813093,2.4118760748227386,7.455394326881382
2021-08-19,,,,-0.19654680644018385,1.28894927180205,-0.5897611014561988,2.9207640102647536,3.719604905931684,6.218920095145042
2021-08-20,,,,-0.5897611014562024,1.2813475503794587,2.561521818123347,3.3551398251079334,4.4911011665728084,6.565134927269178
2021-08-23,,,,2.56152181812334,1.3141695474484176,0.6859928224085765,0.9664744441600925,3.1638538178250686,4.375846874777145
2021-08-24,,,,0.6859928224085706,1.323184656218193,0.7703350318261526,0.22648100582944863,3.704005852195391,4.446963467697329
2021-08-25,,,,0.7703350318261587,1.3333776111607902,-0.5085710799863086,-0.8055392493272806,3.7704538272635313,2.2249555978808733
2021-08-26,,,,-0.5085710799863171,1.3265964382434141,-0.1702014145401276,0.776170778898666,4.449567037452251,0.059595671102363745
2021-08-27,,,,-0.17020141454013313,1.3243385523402849,0.19119793293651544,1.0990854865922328,4.243842601861281,0.6232378442281528
2021-08-30,,,,0.19119793293651854,1.326870660277441,-0.051944937927850265,2.176345550106573,4.754135052830577,-2.3961142318512874
2021-08-31,,,,-0.05194493792784882,1.326181418136577,-0.26728522409928956,3.469666710301511,4.001186321904471,-0.24503042219180537
2021-09-01,,,,-0.2672852240992793,1.3226367311611475,1.0778742684173448,4.613153841415252,4.924739635053466,1.4940015030618037
2021-09-02,,,,1.0778742684173537,1.3368930921509699,0.1496808550497608,3.6451040262414525,2.4096844482584645,0.25812387903760836
2021-09-03,,,,0.14968085504976203,1.3388941651624027,1.2587840117752602,3.1105692995473166,1.9848903280194952,-1.4790408745519956
2021-09-06,,,,1.25878401177526,1.3557479508480588,1.2131711105680898,2.522882853996644,1.1748233631251326,-2.3336456169945397
2021-09-07,,,,1.2131711105680838,1.3721954933198663,0.8349032676891577,0.5136960700676818,0.7164213276012132,-2.8716920606473573
2021-09-08,,,,0.8349032676891468,1.3836519983326772,0.1425385681665725,0.29784571270123905,-1.489343230545459,-4.33156432670695
2021-09-09,,,,0.1425385681665644,1.3856242360795088,-0.3668267290499738,-1.1919709952437407,-4.202957935455876,-3.743126151013043
2021-09-10,,,,-0.36682672904996977,1.3805413960173747,0.6816519557608425,-1.0917202563954453,-3.4732073063166946,-2.8248130129341686
2021-09-13,,,,0.6816519557608437,1.3899518834434152,-0.7703486666166159,-1.3148864461715148,-6.825744187640693,-3.6334980902133496
2021-09-14,,,,-0.7703486666166149,1.3792444076426964,0.6183631268294576,0.20168918810050673,-4.082854142599279,-3.355608407245647
2021-09-15,,,,0.6183631268294558,1.3877731464884162,-1.344971219054969,-1.7818816850423969,-3.269713266789487,-4.764017796628551
2021-09-16,,,,-1.3449712190549699,1.3691079970823734,-0.2657387978887149,-3.047309991445324,-2.1009346731342804,-2.7869794503844414
2021-09-17,,,,-0.26573879788870874,1.3654697459491285,0.4544845163354294,-2.407773197648033,-3.3965141222687567,-2.891131573350225
2021-09-22,,,,0.45448451633542186,1.371675594519712,0.7545953293938146,-5.584284744692769,-3.467729286294363,-4.9234006049347805
2021-09-23,,,,0.7545953293938088,1.3820261944903927,-1.3734561330937312,-4.2759192638527015,-3.562590232011409,-7.348459137158159
2021-09-24,,,,-1.3734561330937252,1.3630446709612025,-2.6160286179360503,-1.514823952314015,-2.885191500461892,-4.607152886479349
2021-09-27,,,,-2.616028617936046,1.3273870322936052,0.3921462967416023,0.976120743248643,0.48000624500808,-0.8013915422332429
2021-09-28,,,,0.3921462967416107,1.3325923313841728,-2.8151901337246654,-1.0131349155739322,0.6717246841922098,-2.3996311182604035
2021-09-29,,,,-2.8151901337246623,1.295077323548274,2.150801821168269,2.2417406389127814,3.426103132882652,1.1390655484453616
2021-09-30,,,,2.1508018211682587,1.3229318702086876,1.4713587324027833,0.7451928776495587,0.7582020178486415,0.4116167841478502
2021-10-08,,,,1.4713587324027835,1.3423969438047425,-0.15293623508320087,-1.3914454978324442,-1.5448155694611554,-1.4504006334288055
2021-10-11,,,,-0.15293623508320117,1.3403439324590156,-1.5856049146554696,-0.4913186351276244,-0.7007674434475919,-0.7093848381329426
2021-10-12,,,,-1.5856049146554738,1.319091373192659,0.380430433018053,1.70210421183572,0.523151462213467,2.022188526097546
2021-10-13,,,,0.3804304330180588,1.3241095982155997,0.6555851628700093,1.1583942982276385,-1.50796340734346,2.3295677085160227
2021-10-14,,,,0.655585162870014,1.332790264281639,-0.6806804159390833,0.012912914083029747,-3.92572645227085,2.7237057958435784
2021-10-15,,,,-0.6806804159390799,1.323718221967131,0.7584960915617112,-0.15553424589074272,-1.7731192725624734,4.55878954901876
2021-10-18,,,,0.7584960915617012,1.333758572944042,0.5836970968821298,-0.21048295027844555,-1.2752763809715573,4.733199030601676
2021-10-19,,,,0.5836970968821372,1.3415436830137328,-0.15621367657673302,-1.1592215901124248,-3.0508624065868406,3.3615281496871097
2021-10-20,,,,-0.1562136765767233,1.3394480083036142,-0.4842025909206793,-2.6358244652543106,-2.211276955391883,5.013851698611904
2021-10-21,,,,-0.4842025909206779,1.3329623663433727,-0.8479593884937131,-3.9381308389021763,-0.3439771916924461,4.843371007832942
2021-10-22,,,,-0.8479593884937247,1.321659386812876,0.703044356961624,-1.620104844524295,0.09589635789972739,7.036777769679103
2021-10-25,,,,0.7030443569616218,1.3309512385501177,-0.3725921286246048,-1.0670393666326272,-0.008678208746926153,7.312294339710035
2021-10-26,,,,-0.3725921286246032,1.3259922189994482,-1.6478006948298263,-1.9138263041898362,1.4912356428136375,8.161739668039703
2021-10-27,,,,-1.6478006948298303,1.304142510001386,-1.8152882446809127,0.4360407794044452,3.8962856781312727,10.494419280728607
2021-10-28,,,,-1.8152882446809093,1.2804685643234441,1.5446341508599915,3.741498763866713,6.921137160418955,12.57965312519065
2021-10-29,,,,1.5446341508600017,1.3002471190590106,1.2691699587871863,1.7442600438962952,6.446207773970936,10.743410474990966
2021-11-01,,,,1.269169958787195,1.3167494648841034,-1.2253229785665565,1.0697760898997544,6.086089878316114,9.351302591386613
2021-11-02,,,,-1.2253229785665614,1.3006150311207263,0.7084396093650192,3.4715004354879175,6.614180090148225,11.608668380016795
2021-11-03,,,,0.7084396093650136,1.3098291031665408,1.4160760833551667,3.4452223244510582,7.388509052018111,11.978966417561843
2021-11-04,,,,1.4160760833551598,1.3283772798293076,-0.41031037517733626,3.0649628494279213,5.2052530829004295,9.205192131464091
2021-11-05,,,,-0.41031037517733465,1.3229268100286695,0.5978354762101734,4.62133955079731,6.93423173609613,10.1144513590401
2021-11-08,,,,0.5978354762101844,1.3308357358233165,1.1218628539119146,4.9632184639990085,7.321607932877017,7.8889311444444665
2021-11-09,,,,1.1218628539119235,1.3457658875901035,0.6828632183079275,3.0372417926032735,6.572492671881647,6.085651693952787
2021-11-10,,,,0.6828632183079241,1.3549556278409915,1.0432756486535189,3.811956356185431,6.350692480998044,6.627886539467198
2021-11-11,,,,1.0432756486535142,1.369091549956317,1.093586471466157,2.076641929808254,5.2922332431631025,6.048913951747847
2021-11-12,,,,1.0935864714661472,1.3840637499286257,0.9265664866399348,2.210726984790523,4.036971152739199,5.327623855348307
2021-11-15,,,,0.926566486639937,1.3968880207891963,-0.733628542738729,2.2468722885883308,3.0778895864818967,4.790683940953722
2021-11-16,,,,-0.7336285427387302,1.3866400515585886,1.4398757225379422,3.4310418425157696,4.684637902430477,6.164707381368717
2021-11-17,,,,1.439875722537932,1.4066059450199684,-0.6457576773335694,2.4455141911612355,4.274626220315736,4.907845430850455
2021-11-18,,,,-0.6457576773335543,1.3975226791401716,1.2263802119744316,3.1501734898038647,3.8020335785055925,6.55437583520293
2021-11-19,,,,1.226380211974438,1.4146616207350016,0.9622576661721061,1.7867441332458212,2.973995858307066,4.479111301533689
2021-11-22,,,,0.9622576661720968,1.4282743106309186,0.41602241652745064,0.8127557149602227,0.528619746288439,2.452516210327249
2021-11-23,,,,0.4160224165274564,1.434216251932646,0.4733206081966923,1.2120114402631943,-0.45681673171308335,3.6300065884356414
2021-11-24,,,,0.4733206081966865,1.4410046930191494,0.037638675010587264,1.7854486295431293,0.26064151723195206,3.6665509582231914
2021-11-25,,,,0.03763867501059413,1.441547068092442,-0.11162062476438583,0.6319524889273787,0.7186481711687787,3.1416503786812378
