index,factor,horizon,group,mean_return,win_rate,n_obs
中证1000,limit_down_next_ret,3,G1,0.0014751210711887374,0.6046511627906976,86
中证1000,limit_down_next_ret,3,G2,0.0038412343885512023,0.5882352941176471,85
中证1000,limit_down_next_ret,3,G3,9.497426350441816e-05,0.45348837209302323,86
中证1000,limit_down_next_ret,3,G4,0.004272198718566247,0.5647058823529412,85
中证1000,limit_down_next_ret,3,G5,0.00376148152828782,0.5813953488372093,86
中证1000,limit_down_next_ret,5,G1,0.0021155192603808316,0.5348837209302325,86
中证1000,limit_down_next_ret,5,G2,0.0021625627246122524,0.5882352941176471,85
中证1000,limit_down_next_ret,5,G3,-0.00022854712873866456,0.5,86
中证1000,limit_down_next_ret,5,G4,0.00012755617947985703,0.5411764705882353,85
中证1000,limit_down_next_ret,5,G5,0.00020885897166243953,0.4418604651162791,86
中证1000,limit_down_next_ret,10,G1,0.010515305537542211,0.5465116279069767,86
中证1000,limit_down_next_ret,10,G2,-0.00198146139557426,0.49411764705882355,85
中证1000,limit_down_next_ret,10,G3,-0.003232394931155782,0.4823529411764706,85
中证1000,limit_down_next_ret,10,G4,0.002611820305921101,0.5411764705882353,85
中证1000,limit_down_next_ret,10,G5,0.004826464794745308,0.5,86
中证1000,chase_ret,1,G1,-0.006480886203042578,0.41379310344827586,87
中证1000,chase_ret,1,G2,0.001520297099964592,0.5977011494252874,87
中证1000,chase_ret,1,G3,0.003269435581827231,0.6551724137931034,87
中证1000,chase_ret,1,G4,0.0058913839322087035,0.6781609195402298,87
中证1000,chase_ret,1,G5,0.008223098488307946,0.6896551724137931,87
中证1000,chase_ret,3,G1,-0.002646716698397821,0.45977011494252873,87
中证1000,chase_ret,3,G2,0.0018724384709060777,0.5632183908045977,87
中证1000,chase_ret,3,G3,0.0033904635595779753,0.6206896551724138,87
中证1000,chase_ret,3,G4,0.004490806437480593,0.5402298850574713,87
中证1000,chase_ret,3,G5,0.007319533025895484,0.6091954022988506,87
中证1000,chase_ret,5,G1,-0.0032235174280038715,0.4367816091954023,87
中证1000,chase_ret,5,G2,-0.0007642494447846782,0.5172413793103449,87
中证1000,chase_ret,5,G3,0.0008667363389976698,0.5402298850574713,87
中证1000,chase_ret,5,G4,0.006854366426949614,0.5862068965517241,87
